EPA Region,State,Lake,Site ID,EPA Sample ID,Species ID,Scientific Name,Common Name,Family,Niche,Lipid (%),Analyte,CAS Number,Amount,Unit 1,Unit 2,MDL,QL,Lab Qualifier Flag,SCC Code,Comments,Sort Order
5,IN,Lake Michigan,GLNS15-2051,778474,778474.1,Perca flavescens,Yellow perch,Percidae,P,0.91,PCB-184,74472-48-3,0.00106,ng/g,ppb,0.000147,0.000499,,,,140
5,IN,Lake Michigan,GLNS15-2051,778474,778474.1,Perca flavescens,Yellow perch,Percidae,P,0.91,PCB-186,74472-49-4,,ng/g,ppb,0.00012,0.000498,U,,,141
5,IN,Lake Michigan,GLNS15-2051,778474,778474.1,Perca flavescens,Yellow perch,Percidae,P,0.91,PCB-187,52663-68-0,0.598,ng/g,ppb,0.000171,0.000499,,,,142
5,IN,Lake Michigan,GLNS15-2051,778474,778474.1,Perca flavescens,Yellow perch,Percidae,P,0.91,PCB-188,74487-85-7,0.00117,ng/g,ppb,0.000084,0.000499,,,,143
5,IN,Lake Michigan,GLNS15-2051,778474,778474.1,Perca flavescens,Yellow perch,Percidae,P,0.91,PCB-189,39635-31-9,0.00741,ng/g,ppb,0.000188,0.000499,,,,144
5,IN,Lake Michigan,GLNS15-2051,778474,778474.1,Perca flavescens,Yellow perch,Percidae,P,0.91,PCB-190,41411-64-7,0.0544,ng/g,ppb,0.000113,0.000499,,,,145
5,IN,Lake Michigan,GLNS15-2051,778474,778474.1,Perca flavescens,Yellow perch,Percidae,P,0.91,PCB-191,74472-50-7,0.00931,ng/g,ppb,0.00012,0.000499,,,,146
5,IN,Lake Michigan,GLNS15-2051,778474,778474.1,Perca flavescens,Yellow perch,Percidae,P,0.91,PCB-192,74472-51-8,,ng/g,ppb,0.000165,0.000499,U,,,147
5,IN,Lake Michigan,GLNS15-2051,778474,778474.1,Perca flavescens,Yellow perch,Percidae,P,0.91,PCB-194,35694-08-7,0.121,ng/g,ppb,0.000118,0.000499,,,,148
5,IN,Lake Michigan,GLNS15-2051,778474,778474.1,Perca flavescens,Yellow perch,Percidae,P,0.91,PCB-195,52663-78-2,0.0448,ng/g,ppb,0.000154,0.000499,,,,149
5,IN,Lake Michigan,GLNS15-2051,778474,778474.1,Perca flavescens,Yellow perch,Percidae,P,0.91,PCB-196,42740-50-1,0.0726,ng/g,ppb,0.000139,0.000499,,,,150
5,IN,Lake Michigan,GLNS15-2051,778474,778474.1,Perca flavescens,Yellow perch,Percidae,P,0.91,PCB-197,33091-17-7,0.00715,ng/g,ppb,0.000184,0.000499,,,,151
5,IN,Lake Michigan,GLNS15-2051,778474,778474.1,Perca flavescens,Yellow perch,Percidae,P,0.91,PCB-198/PCB-199,,0.214,ng/g,ppb,0.000235,0.000998,,,,152
5,IN,Lake Michigan,GLNS15-2051,778474,778474.1,Perca flavescens,Yellow perch,Percidae,P,0.91,PCB-200,52663-73-7,0.0139,ng/g,ppb,0.000285,0.000499,,,,153
5,IN,Lake Michigan,GLNS15-2051,778474,778474.1,Perca flavescens,Yellow perch,Percidae,P,0.91,PCB-201,40186-71-8,0.0199,ng/g,ppb,0.000103,0.000499,,,,154
5,IN,Lake Michigan,GLNS15-2051,778474,778474.1,Perca flavescens,Yellow perch,Percidae,P,0.91,PCB-202,2136-99-4,0.0503,ng/g,ppb,0.000138,0.000499,,,,155
5,IN,Lake Michigan,GLNS15-2051,778474,778474.1,Perca flavescens,Yellow perch,Percidae,P,0.91,PCB-203,52663-76-0,0.12,ng/g,ppb,0.000124,0.000498,,,,156
5,IN,Lake Michigan,GLNS15-2051,778474,778474.1,Perca flavescens,Yellow perch,Percidae,P,0.91,PCB-204,74472-52-9,0.000328,ng/g,ppb,0.000103,0.000499,J,J,Estimated,157
5,IN,Lake Michigan,GLNS15-2051,778474,778474.1,Perca flavescens,Yellow perch,Percidae,P,0.91,PCB-205,74472-53-0,0.00616,ng/g,ppb,0.00014,0.000499,,,,158
5,IN,Lake Michigan,GLNS15-2051,778474,778474.1,Perca flavescens,Yellow perch,Percidae,P,0.91,PCB-206,40186-72-9,0.064,ng/g,ppb,0.000131,0.000499,,,,159
5,IN,Lake Michigan,GLNS15-2051,778474,778474.1,Perca flavescens,Yellow perch,Percidae,P,0.91,PCB-207,52663-79-3,0.0102,ng/g,ppb,0.000078,0.000499,,,,160
5,IN,Lake Michigan,GLNS15-2051,778474,778474.1,Perca flavescens,Yellow perch,Percidae,P,0.91,PCB-208,52663-77-1,0.024,ng/g,ppb,0.000085,0.000499,,,,161
5,IN,Lake Michigan,GLNS15-2051,778474,778474.1,Perca flavescens,Yellow perch,Percidae,P,0.91,PCB-209,2051-24-3,0.0269,ng/g,ppb,0.000126,0.000499,,,,162
5,IN,Lake Michigan,GLNS15-2051,778474,778474.1,Perca flavescens,Yellow perch,Percidae,P,0.91,Total PCBs,,15.84,ng/g,ppb,,,,,,163
5,MI,Lake Erie,GLNS15-1156,776254,776254.1,Morone americana,White perch,Moronidae,P,5.3,PCB-1,2051-60-7,0.00817,ng/g,ppb,0.000059,0.000498,,,,1
5,MI,Lake Erie,GLNS15-1156,776254,776254.1,Morone americana,White perch,Moronidae,P,5.3,PCB-2,2051-61-8,0.00203,ng/g,ppb,0.000091,0.000498,,,,2
5,MI,Lake Erie,GLNS15-1156,776254,776254.1,Morone americana,White perch,Moronidae,P,5.3,PCB-3,2051-62-9,0.00357,ng/g,ppb,0.000098,0.000498,,,,3
5,MI,Lake Erie,GLNS15-1156,776254,776254.1,Morone americana,White perch,Moronidae,P,5.3,PCB-4,13029-08-8,0.0958,ng/g,ppb,0.000101,0.0005,,,,4
5,MI,Lake Erie,GLNS15-1156,776254,776254.1,Morone americana,White perch,Moronidae,P,5.3,PCB-5,16605-91-7,0.00123,ng/g,ppb,0.000068,0.000498,,,,5
5,MI,Lake Erie,GLNS15-1156,776254,776254.1,Morone americana,White perch,Moronidae,P,5.3,PCB-6,25569-80-6,0.0582,ng/g,ppb,0.000111,0.0005,,,,6
5,MI,Lake Erie,GLNS15-1156,776254,776254.1,Morone americana,White perch,Moronidae,P,5.3,PCB-7,33284-50-3,0.00443,ng/g,ppb,0.000086,0.000498,,,,7
5,MI,Lake Erie,GLNS15-1156,776254,776254.1,Morone americana,White perch,Moronidae,P,5.3,PCB-8,34883-43-7,0.115,ng/g,ppb,0.000098,0.0005,,,,8
5,MI,Lake Erie,GLNS15-1156,776254,776254.1,Morone americana,White perch,Moronidae,P,5.3,PCB-9,34883-39-1,0.00563,ng/g,ppb,0.000101,0.000498,,,,9
5,MI,Lake Erie,GLNS15-1156,776254,776254.1,Morone americana,White perch,Moronidae,P,5.3,PCB-10,33146-45-1,0.0032,ng/g,ppb,0.00008,0.000498,,,,10
5,MI,Lake Erie,GLNS15-1156,776254,776254.1,Morone americana,White perch,Moronidae,P,5.3,PCB-11,2050-67-1,0.168,ng/g,ppb,0.000331,0.000499,,,,11
5,MI,Lake Erie,GLNS15-1156,776254,776254.1,Morone americana,White perch,Moronidae,P,5.3,PCB-12/PCB-13,,0.00966,ng/g,ppb,0.000198,0.000996,,,,12
5,MI,Lake Erie,GLNS15-1156,776254,776254.1,Morone americana,White perch,Moronidae,P,5.3,PCB-14,34883-41-5,,ng/g,ppb,0.000094,0.000498,U,,,13
5,MI,Lake Erie,GLNS15-1156,776254,776254.1,Morone americana,White perch,Moronidae,P,5.3,PCB-15,2050-68-2,0.0526,ng/g,ppb,0.000132,0.000499,,,,14
5,MI,Lake Erie,GLNS15-1156,776254,776254.1,Morone americana,White perch,Moronidae,P,5.3,PCB-16,38444-78-9,0.131,ng/g,ppb,0.000166,0.000499,,,,15
5,MI,Lake Erie,GLNS15-1156,776254,776254.1,Morone americana,White perch,Moronidae,P,5.3,PCB-17,37680-66-3,0.301,ng/g,ppb,0.000072,0.000499,,,,16
5,MI,Lake Erie,GLNS15-1156,776254,776254.1,Morone americana,White perch,Moronidae,P,5.3,PCB-18/PCB-30,,0.453,ng/g,ppb,0.000167,0.000997,,,,17
5,MI,Lake Erie,GLNS15-1156,776254,776254.1,Morone americana,White perch,Moronidae,P,5.3,PCB-19,38444-73-4,0.0673,ng/g,ppb,0.000145,0.000499,,,,18
5,MI,Lake Erie,GLNS15-1156,776254,776254.1,Morone americana,White perch,Moronidae,P,5.3,PCB-20/PCB-28,,1.49,ng/g,ppb,0.000227,0.000997,,,,19
5,MI,Lake Erie,GLNS15-1156,776254,776254.1,Morone americana,White perch,Moronidae,P,5.3,PCB-21/PCB-33,,0.219,ng/g,ppb,0.000202,0.000997,,,,20
5,MI,Lake Erie,GLNS15-1156,776254,776254.1,Morone americana,White perch,Moronidae,P,5.3,PCB-22,38444-85-8,0.268,ng/g,ppb,0.000109,0.000499,,,,21
5,MI,Lake Erie,GLNS15-1156,776254,776254.1,Morone americana,White perch,Moronidae,P,5.3,PCB-23,55720-44-0,0.000645,ng/g,ppb,0.000101,0.000498,,,,22
5,MI,Lake Erie,GLNS15-1156,776254,776254.1,Morone americana,White perch,Moronidae,P,5.3,PCB-24,55702-45-9,0.00298,ng/g,ppb,0.000128,0.000498,,,,23
5,MI,Lake Erie,GLNS15-1156,776254,776254.1,Morone americana,White perch,Moronidae,P,5.3,PCB-25,55712-37-3,0.273,ng/g,ppb,0.000086,0.000499,,,,24
5,MI,Lake Erie,GLNS15-1156,776254,776254.1,Morone americana,White perch,Moronidae,P,5.3,PCB-26/PCB-29,,0.464,ng/g,ppb,0.000198,0.000997,,,,25
5,MI,Lake Erie,GLNS15-1156,776254,776254.1,Morone americana,White perch,Moronidae,P,5.3,PCB-27,38444-76-7,0.0713,ng/g,ppb,0.000093,0.000499,,,,26
5,MI,Lake Erie,GLNS15-1156,776254,776254.1,Morone americana,White perch,Moronidae,P,5.3,PCB-31,16606-02-3,1.1,ng/g,ppb,0.000142,0.000499,,,,27
5,MI,Lake Erie,GLNS15-1156,776254,776254.1,Morone americana,White perch,Moronidae,P,5.3,PCB-32,38444-77-8,0.186,ng/g,ppb,0.000076,0.000499,,,,28
5,MI,Lake Erie,GLNS15-1156,776254,776254.1,Morone americana,White perch,Moronidae,P,5.3,PCB-34,37680-68-5,0.0127,ng/g,ppb,0.000115,0.000498,,,,29
5,MI,Lake Erie,GLNS15-1156,776254,776254.1,Morone americana,White perch,Moronidae,P,5.3,PCB-35,37680-69-6,0.00208,ng/g,ppb,0.000156,0.000498,,,,30
5,MI,Lake Erie,GLNS15-1156,776254,776254.1,Morone americana,White perch,Moronidae,P,5.3,PCB-36,38444-87-0,0.00492,ng/g,ppb,0.000109,0.000499,,,,31
5,MI,Lake Erie,GLNS15-1156,776254,776254.1,Morone americana,White perch,Moronidae,P,5.3,PCB-37,38444-90-5,0.153,ng/g,ppb,0.000166,0.000499,,,,32
5,MI,Lake Erie,GLNS15-1156,776254,776254.1,Morone americana,White perch,Moronidae,P,5.3,PCB-38,53555-66-1,0.00532,ng/g,ppb,0.00013,0.000498,,,,33
5,MI,Lake Erie,GLNS15-1156,776254,776254.1,Morone americana,White perch,Moronidae,P,5.3,PCB-39,38444-88-1,0.0138,ng/g,ppb,0.000166,0.000499,,,,34
5,MI,Lake Erie,GLNS15-1156,776254,776254.1,Morone americana,White perch,Moronidae,P,5.3,PCB-40/PCB-41/PCB-71,,1.93,ng/g,ppb,0.000434,0.0015,,,,35
5,MI,Lake Erie,GLNS15-1156,776254,776254.1,Morone americana,White perch,Moronidae,P,5.3,PCB-42,36559-22-5,1.13,ng/g,ppb,0.000163,0.000499,,,,36
5,MI,Lake Erie,GLNS15-1156,776254,776254.1,Morone americana,White perch,Moronidae,P,5.3,PCB-43,70362-46-8,0.14,ng/g,ppb,0.000153,0.000499,,,,37
5,MI,Lake Erie,GLNS15-1156,776254,776254.1,Morone americana,White perch,Moronidae,P,5.3,PCB-44/PCB-47/PCB-65,,5.07,ng/g,ppb,0.000338,0.0015,B,"B, RNAF","Blank Contamination, Result is Not Affected",38
5,MI,Lake Erie,GLNS15-1156,776254,776254.1,Morone americana,White perch,Moronidae,P,5.3,PCB-45/PCB-51,,0.552,ng/g,ppb,0.00026,0.000997,,,,39
5,MI,Lake Erie,GLNS15-1156,776254,776254.1,Morone americana,White perch,Moronidae,P,5.3,PCB-46,41464-47-5,0.149,ng/g,ppb,0.00015,0.000499,,,,40
5,MI,Lake Erie,GLNS15-1156,776254,776254.1,Morone americana,White perch,Moronidae,P,5.3,PCB-48,70362-47-9,0.491,ng/g,ppb,0.000117,0.000499,,,,41
5,MI,Lake Erie,GLNS15-1156,776254,776254.1,Morone americana,White perch,Moronidae,P,5.3,PCB-49/PCB-69,,,ng/g,ppb,0.000284,0.000997,U,,,42
5,MI,Lake Erie,GLNS15-1156,776254,776254.1,Morone americana,White perch,Moronidae,P,5.3,PCB-50/PCB-53,,0.483,ng/g,ppb,0.000175,0.000997,,,,43
5,MI,Lake Erie,GLNS15-1156,776254,776254.1,Morone americana,White perch,Moronidae,P,5.3,PCB-52,35693-99-3,7.17,ng/g,ppb,0.000113,0.000499,"B, D","B, RNAF","Blank Contamination, Result is Not Affected",44
5,MI,Lake Erie,GLNS15-1156,776254,776254.1,Morone americana,White perch,Moronidae,P,5.3,PCB-54,15968-05-5,0.0055,ng/g,ppb,0.0001,0.000498,,,,45
5,MI,Lake Erie,GLNS15-1156,776254,776254.1,Morone americana,White perch,Moronidae,P,5.3,PCB-55,74338-24-2,0.036,ng/g,ppb,0.000116,0.000499,,,,46
5,MI,Lake Erie,GLNS15-1156,776254,776254.1,Morone americana,White perch,Moronidae,P,5.3,PCB-56,41464-43-1,1.87,ng/g,ppb,0.000133,0.000499,,,,47
5,MI,Lake Erie,GLNS15-1156,776254,776254.1,Morone americana,White perch,Moronidae,P,5.3,PCB-57,70424-67-8,0.0557,ng/g,ppb,0.000143,0.000499,,,,48
5,MI,Lake Erie,GLNS15-1156,776254,776254.1,Morone americana,White perch,Moronidae,P,5.3,PCB-58,41464-49-7,0.0242,ng/g,ppb,0.000111,0.000499,,,,49
5,MI,Lake Erie,GLNS15-1156,776254,776254.1,Morone americana,White perch,Moronidae,P,5.3,PCB-59/PCB-62/PCB-75,,0.477,ng/g,ppb,0.000339,0.0015,,,,50
5,MI,Lake Erie,GLNS15-1156,776254,776254.1,Morone americana,White perch,Moronidae,P,5.3,PCB-60,33025-41-1,0.747,ng/g,ppb,0.000105,0.000499,,,,51
5,MI,Lake Erie,GLNS15-1156,776254,776254.1,Morone americana,White perch,Moronidae,P,5.3,PCB-61/PCB-70/PCB-74/PCB-76,,7.22,ng/g,ppb,0.000433,0.00199,,,,52
5,MI,Lake Erie,GLNS15-1156,776254,776254.1,Morone americana,White perch,Moronidae,P,5.3,PCB-63,74472-34-7,0.294,ng/g,ppb,0.000101,0.000499,,,,53
5,MI,Lake Erie,GLNS15-1156,776254,776254.1,Morone americana,White perch,Moronidae,P,5.3,PCB-64,52663-58-8,2.29,ng/g,ppb,0.000159,0.000499,D,,,54
5,MI,Lake Erie,GLNS15-1156,776254,776254.1,Morone americana,White perch,Moronidae,P,5.3,PCB-66,32598-10-0,4.66,ng/g,ppb,0.000173,0.000499,D,,,55
5,MI,Lake Erie,GLNS15-1156,776254,776254.1,Morone americana,White perch,Moronidae,P,5.3,PCB-67,73575-53-8,0.15,ng/g,ppb,0.000109,0.000499,,,,56
5,MI,Lake Erie,GLNS15-1156,776254,776254.1,Morone americana,White perch,Moronidae,P,5.3,PCB-68,73575-52-7,0.0968,ng/g,ppb,0.000182,0.000499,,,,57
5,MI,Lake Erie,GLNS15-1156,776254,776254.1,Morone americana,White perch,Moronidae,P,5.3,PCB-72,41464-42-0,0.141,ng/g,ppb,0.000097,0.000499,,,,58
5,MI,Lake Erie,GLNS15-1156,776254,776254.1,Morone americana,White perch,Moronidae,P,5.3,PCB-73,74338-23-1,,ng/g,ppb,0.000112,0.000498,U,,,59
5,MI,Lake Erie,GLNS15-1156,776254,776254.1,Morone americana,White perch,Moronidae,P,5.3,PCB-77,32598-13-3,0.355,ng/g,ppb,0.00026,0.000499,,,,60
5,MI,Lake Erie,GLNS15-1156,776254,776254.1,Morone americana,White perch,Moronidae,P,5.3,PCB-78,70362-49-1,,ng/g,ppb,0.000189,0.000498,U,,,61
5,MI,Lake Erie,GLNS15-1156,776254,776254.1,Morone americana,White perch,Moronidae,P,5.3,PCB-79,41464-48-6,0.131,ng/g,ppb,0.00015,0.000498,,,,62
5,MI,Lake Erie,GLNS15-1156,776254,776254.1,Morone americana,White perch,Moronidae,P,5.3,PCB-80,33284-52-5,,ng/g,ppb,0.000124,0.000498,U,,,63
5,MI,Lake Erie,GLNS15-1156,776254,776254.1,Morone americana,White perch,Moronidae,P,5.3,PCB-81,70362-50-4,0.0164,ng/g,ppb,0.000201,0.000499,,,,64
5,MI,Lake Erie,GLNS15-1156,776254,776254.1,Morone americana,White perch,Moronidae,P,5.3,PCB-82,52663-62-4,1.75,ng/g,ppb,0.00016,0.000499,,,,65
5,MI,Lake Erie,GLNS15-1156,776254,776254.1,Morone americana,White perch,Moronidae,P,5.3,PCB-83/PCB-99,,12.1,ng/g,ppb,0.000211,0.000997,D,,,66
5,MI,Lake Erie,GLNS15-1156,776254,776254.1,Morone americana,White perch,Moronidae,P,5.3,PCB-84,52663-60-2,2.88,ng/g,ppb,0.000155,0.000499,D,,,67
5,MI,Lake Erie,GLNS15-1156,776254,776254.1,Morone americana,White perch,Moronidae,P,5.3,PCB-85/PCB-116/PCB-117,,2.87,ng/g,ppb,0.00035,0.0015,,,,68
5,MI,Lake Erie,GLNS15-1156,776254,776254.1,Morone americana,White perch,Moronidae,P,5.3,PCB-86/PCB-87/PCB-97/PCB-109/PCB-119/PCB-125,,9.09,ng/g,ppb,0.000589,0.00299,,,,69
5,MI,Lake Erie,GLNS15-1156,776254,776254.1,Morone americana,White perch,Moronidae,P,5.3,PCB-88/PCB-91,,2.49,ng/g,ppb,0.00024,0.000997,,,,70
5,MI,Lake Erie,GLNS15-1156,776254,776254.1,Morone americana,White perch,Moronidae,P,5.3,PCB-89,73575-57-2,0.103,ng/g,ppb,0.000103,0.000499,,,,71
5,MI,Lake Erie,GLNS15-1156,776254,776254.1,Morone americana,White perch,Moronidae,P,5.3,PCB-90/PCB-101/PCB-113,,19,ng/g,ppb,0.000304,0.0015,D,,,72
5,MI,Lake Erie,GLNS15-1156,776254,776254.1,Morone americana,White perch,Moronidae,P,5.3,PCB-92,52663-61-3,3.92,ng/g,ppb,0.000108,0.000499,D,,,73
5,MI,Lake Erie,GLNS15-1156,776254,776254.1,Morone americana,White perch,Moronidae,P,5.3,PCB-93/PCB-98/PCB-100/PCB-102,,0.608,ng/g,ppb,0.000442,0.00199,,,,74
5,MI,Lake Erie,GLNS15-1156,776254,776254.1,Morone americana,White perch,Moronidae,P,5.3,PCB-94,73575-55-0,0.0708,ng/g,ppb,0.000143,0.000499,,,,75
5,MI,Lake Erie,GLNS15-1156,776254,776254.1,Morone americana,White perch,Moronidae,P,5.3,PCB-95,38379-99-6,9.76,ng/g,ppb,0.000117,0.000499,D,,,76
5,MI,Lake Erie,GLNS15-1156,776254,776254.1,Morone americana,White perch,Moronidae,P,5.3,PCB-96,73575-54-9,0.0638,ng/g,ppb,0.000122,0.000499,,,,77
5,MI,Lake Erie,GLNS15-1156,776254,776254.1,Morone americana,White perch,Moronidae,P,5.3,PCB-103,60145-21-3,0.217,ng/g,ppb,0.000113,0.000499,,,,78
5,MI,Lake Erie,GLNS15-1156,776254,776254.1,Morone americana,White perch,Moronidae,P,5.3,PCB-104,56558-16-8,0.00337,ng/g,ppb,0.000097,0.000498,,,,79
5,MI,Lake Erie,GLNS15-1156,776254,776254.1,Morone americana,White perch,Moronidae,P,5.3,PCB-105,32598-14-4,3.66,ng/g,ppb,0.000186,0.000499,D,,,80
5,MI,Lake Erie,GLNS15-1156,776254,776254.1,Morone americana,White perch,Moronidae,P,5.3,PCB-106,70424-69-0,,ng/g,ppb,0.000319,0.000498,U,,,81
5,MI,Lake Erie,GLNS15-1156,776254,776254.1,Morone americana,White perch,Moronidae,P,5.3,PCB-107,70424-68-9,1.38,ng/g,ppb,0.000148,0.000499,,,,82
5,MI,Lake Erie,GLNS15-1156,776254,776254.1,Morone americana,White perch,Moronidae,P,5.3,PCB-108/PCB-124,,0.632,ng/g,ppb,0.000232,0.000997,,,,83
5,MI,Lake Erie,GLNS15-1156,776254,776254.1,Morone americana,White perch,Moronidae,P,5.3,PCB-110/PCB-115,,17.7,ng/g,ppb,0.000254,0.000997,D,,,84
5,MI,Lake Erie,GLNS15-1156,776254,776254.1,Morone americana,White perch,Moronidae,P,5.3,PCB-111,39635-32-0,0.028,ng/g,ppb,0.000158,0.000499,,,,85
5,MI,Lake Erie,GLNS15-1156,776254,776254.1,Morone americana,White perch,Moronidae,P,5.3,PCB-112,74472-36-9,0.0407,ng/g,ppb,0.000093,0.000498,,,,86
5,MI,Lake Erie,GLNS15-1156,776254,776254.1,Morone americana,White perch,Moronidae,P,5.3,PCB-114,74472-37-0,0.256,ng/g,ppb,0.000161,0.000499,,,,87
5,MI,Lake Erie,GLNS15-1156,776254,776254.1,Morone americana,White perch,Moronidae,P,5.3,PCB-118,31508-00-6,10.1,ng/g,ppb,0.00019,0.000499,D,,,88
5,MI,Lake Erie,GLNS15-1156,776254,776254.1,Morone americana,White perch,Moronidae,P,5.3,PCB-120,68194-12-7,0.135,ng/g,ppb,0.000123,0.000499,,,,89
5,MI,Lake Erie,GLNS15-1156,776254,776254.1,Morone americana,White perch,Moronidae,P,5.3,PCB-121,56558-18-0,0.00661,ng/g,ppb,0.000126,0.000499,,,,90
5,MI,Lake Erie,GLNS15-1156,776254,776254.1,Morone americana,White perch,Moronidae,P,5.3,PCB-122,76842-07-4,0.197,ng/g,ppb,0.000115,0.000499,,,,91
5,MI,Lake Erie,GLNS15-1156,776254,776254.1,Morone americana,White perch,Moronidae,P,5.3,PCB-123,65510-44-3,0.288,ng/g,ppb,0.000135,0.000499,,,,92
5,MI,Lake Erie,GLNS15-1156,776254,776254.1,Morone americana,White perch,Moronidae,P,5.3,PCB-126,57465-28-8,0.0657,ng/g,ppb,0.000296,0.000499,,,,93
5,MI,Lake Erie,GLNS15-1156,776254,776254.1,Morone americana,White perch,Moronidae,P,5.3,PCB-127,39635-33-1,,ng/g,ppb,0.000222,0.000498,U,,,94
5,MI,Lake Erie,GLNS15-1156,776254,776254.1,Morone americana,White perch,Moronidae,P,5.3,PCB-128/PCB-166,,4.5,ng/g,ppb,0.000134,0.000997,D,,,95
5,MI,Lake Erie,GLNS15-1156,776254,776254.1,Morone americana,White perch,Moronidae,P,5.3,PCB-129/PCB-138/PCB-160/PCB-163,,32.2,ng/g,ppb,0.000982,0.002,D,,,96
5,MI,Lake Erie,GLNS15-1156,776254,776254.1,Morone americana,White perch,Moronidae,P,5.3,PCB-130,52663-66-8,2.27,ng/g,ppb,0.000123,0.000499,D,,,97
5,MI,Lake Erie,GLNS15-1156,776254,776254.1,Morone americana,White perch,Moronidae,P,5.3,PCB-131,61798-70-7,0.263,ng/g,ppb,0.000105,0.000499,,,,98
5,MI,Lake Erie,GLNS15-1156,776254,776254.1,Morone americana,White perch,Moronidae,P,5.3,PCB-132,38380-05-1,5.84,ng/g,ppb,0.000078,0.000499,D,,,99
5,MI,Lake Erie,GLNS15-1156,776254,776254.1,Morone americana,White perch,Moronidae,P,5.3,PCB-133,35694-04-3,0.766,ng/g,ppb,0.000074,0.000499,,,,100
5,MI,Lake Erie,GLNS15-1156,776254,776254.1,Morone americana,White perch,Moronidae,P,5.3,PCB-134/PCB-143,,1,ng/g,ppb,0.000188,0.000997,,,,101
5,MI,Lake Erie,GLNS15-1156,776254,776254.1,Morone americana,White perch,Moronidae,P,5.3,PCB-135/PCB-151,,8.69,ng/g,ppb,0.000224,0.000997,D,,,102
5,MI,Lake Erie,GLNS15-1156,776254,776254.1,Morone americana,White perch,Moronidae,P,5.3,PCB-136,38411-22-2,1.96,ng/g,ppb,0.00014,0.000499,,,,103
5,MI,Lake Erie,GLNS15-1156,776254,776254.1,Morone americana,White perch,Moronidae,P,5.3,PCB-137,35694-06-5,1.25,ng/g,ppb,0.000233,0.000498,,,,104
5,MI,Lake Erie,GLNS15-1156,776254,776254.1,Morone americana,White perch,Moronidae,P,5.3,PCB-139/PCB-140,,0.517,ng/g,ppb,0.000153,0.000997,,,,105
5,MI,Lake Erie,GLNS15-1156,776254,776254.1,Morone americana,White perch,Moronidae,P,5.3,PCB-141,52712-04-6,5.61,ng/g,ppb,0.000127,0.000499,D,,,106
5,MI,Lake Erie,GLNS15-1156,776254,776254.1,Morone americana,White perch,Moronidae,P,5.3,PCB-142,41411-61-4,0.00404,ng/g,ppb,0.000199,0.000498,,,,107
5,MI,Lake Erie,GLNS15-1156,776254,776254.1,Morone americana,White perch,Moronidae,P,5.3,PCB-144,68194-14-9,1.24,ng/g,ppb,0.000103,0.000499,,,,108
5,MI,Lake Erie,GLNS15-1156,776254,776254.1,Morone americana,White perch,Moronidae,P,5.3,PCB-145,74472-40-5,0.00358,ng/g,ppb,0.000118,0.000498,,,,109
5,MI,Lake Erie,GLNS15-1156,776254,776254.1,Morone americana,White perch,Moronidae,P,5.3,PCB-146,51908-16-8,8.05,ng/g,ppb,0.000064,0.000499,D,,,110
5,MI,Lake Erie,GLNS15-1156,776254,776254.1,Morone americana,White perch,Moronidae,P,5.3,PCB-147/PCB-149,,22.9,ng/g,ppb,0.000207,0.000999,D,,,111
5,MI,Lake Erie,GLNS15-1156,776254,776254.1,Morone americana,White perch,Moronidae,P,5.3,PCB-148,74472-41-6,0.0677,ng/g,ppb,0.000101,0.000499,,,,112
5,MI,Lake Erie,GLNS15-1156,776254,776254.1,Morone americana,White perch,Moronidae,P,5.3,PCB-150,68194-08-1,0.0458,ng/g,ppb,0.000121,0.000499,,,,113
5,MI,Lake Erie,GLNS15-1156,776254,776254.1,Morone americana,White perch,Moronidae,P,5.3,PCB-152,68194-09-2,0.0161,ng/g,ppb,0.0001,0.000499,,,,114
5,MI,Lake Erie,GLNS15-1156,776254,776254.1,Morone americana,White perch,Moronidae,P,5.3,PCB-153/PCB-168,,38.2,ng/g,ppb,0.000185,0.000998,D,,,115
5,MI,Lake Erie,GLNS15-1156,776254,776254.1,Morone americana,White perch,Moronidae,P,5.3,PCB-154,60145-22-4,0.57,ng/g,ppb,0.000117,0.000499,,,,116
5,MI,Lake Erie,GLNS15-1156,776254,776254.1,Morone americana,White perch,Moronidae,P,5.3,PCB-155,33979-03-2,0.00519,ng/g,ppb,0.000131,0.000499,,,,117
5,MI,Lake Erie,GLNS15-1156,776254,776254.1,Morone americana,White perch,Moronidae,P,5.3,PCB-156/PCB-157,,2,ng/g,ppb,0.000413,0.000997,,,,118
5,MI,Lake Erie,GLNS15-1156,776254,776254.1,Morone americana,White perch,Moronidae,P,5.3,PCB-158,74472-42-7,1.72,ng/g,ppb,0.000087,0.000499,,,,119
5,MI,Lake Erie,GLNS15-1156,776254,776254.1,Morone americana,White perch,Moronidae,P,5.3,PCB-159,39635-35-3,0.193,ng/g,ppb,0.000131,0.000499,,,,120
5,MI,Lake Erie,GLNS15-1156,776254,776254.1,Morone americana,White perch,Moronidae,P,5.3,PCB-161,74472-43-8,,ng/g,ppb,0.000109,0.000498,U,,,121
5,MI,Lake Erie,GLNS15-1156,776254,776254.1,Morone americana,White perch,Moronidae,P,5.3,PCB-162,39635-34-2,0.185,ng/g,ppb,0.000157,0.000499,,,,122
5,MI,Lake Erie,GLNS15-1156,776254,776254.1,Morone americana,White perch,Moronidae,P,5.3,PCB-164,74472-45-0,1.58,ng/g,ppb,0.000127,0.000498,,,,123
