EPA Region,State,Lake Name,Site ID,EPA Sample ID,Species ID,Scientific Name,Common Name,Family,Niche,Analyte,CAS Number,Amount,HH Screening Value,Over HH SV?,Unit 1,Unit 2,MDL,QL,Lab Qualifier Flag,SCC Code,Comments,Sort order
5,MI,Lake Superior,NCCAGL10-1010,560066,560066.1,Salvelinus namaycush,Lake trout,Salmonidae,P,Perfluorobutanoate (PFBA),375-22-4,,,,ng/g,ppb,0.065,1.000,U,LLBL,Low Labeled Compound Recovery,1
5,MI,Lake Superior,NCCAGL10-1010,560066,560066.1,Salvelinus namaycush,Lake trout,Salmonidae,P,Perfluorobutane sulfonate (PFBS),375-73-5,,,,ng/g,ppb,0.100,1.000,U,LLBL; LMSR,Low Labeled Compound Recovery; Low Matrix Spike Recovery,2
5,MI,Lake Superior,NCCAGL10-1010,560066,560066.1,Salvelinus namaycush,Lake trout,Salmonidae,P,Perfluoropentanoate (PFPeA),2706-90-3,,,,ng/g,ppb,0.130,1.000,U,LLBL,Low Labeled Compound Recovery,3
5,MI,Lake Superior,NCCAGL10-1010,560066,560066.1,Salvelinus namaycush,Lake trout,Salmonidae,P,Perfluorohexanoate (PFHxA),307-24-4,,,,ng/g,ppb,0.071,1.000,U,"B, RNAF; LLBL ","Blank Contamination, Result Not Affected; Low Labeled Compound Recovery",4
5,MI,Lake Superior,NCCAGL10-1010,560066,560066.1,Salvelinus namaycush,Lake trout,Salmonidae,P,Perfluorohexane sulfonate (PFHxS),355-46-4,0.34,,,ng/g,ppb,0.120,1.000,J,LLBL,Low Labeled Compound Recovery,5
5,MI,Lake Superior,NCCAGL10-1010,560066,560066.1,Salvelinus namaycush,Lake trout,Salmonidae,P,Perfluoroheptanoate (PFHpA),375-85-9,,,,ng/g,ppb,0.088,1.000,U,LLBL,Low Labeled Compound Recovery,6
5,MI,Lake Superior,NCCAGL10-1010,560066,560066.1,Salvelinus namaycush,Lake trout,Salmonidae,P,Perfluorooctanoate (PFOA),335-67-1,,,,ng/g,ppb,0.100,1.000,J B,"B, RNON; LLBL","Blank Contamination, Result Reported as a Non-detect; Low Labeled Compound Recovery",7
5,MI,Lake Superior,NCCAGL10-1010,560066,560066.1,Salvelinus namaycush,Lake trout,Salmonidae,P,Perfluorooctanesulfonate (PFOS),1763-23-1,4.40,40,Does not exceed SV,ng/g,ppb,0.125,1.000,,LMSR,Low Matrix Spike Recovery,8
5,MI,Lake Superior,NCCAGL10-1010,560066,560066.1,Salvelinus namaycush,Lake trout,Salmonidae,P,Perfluorooctane sulfonamide (PFOSA),754-91-6,,,,ng/g,ppb,0.080,1.000,U,LLBL,Low Labeled Compound Recovery,9
5,MI,Lake Superior,NCCAGL10-1010,560066,560066.1,Salvelinus namaycush,Lake trout,Salmonidae,P,Perfluorononanoate (PFNA),375-95-1,0.87,,,ng/g,ppb,0.083,1.000,J,,,10
5,MI,Lake Superior,NCCAGL10-1010,560066,560066.1,Salvelinus namaycush,Lake trout,Salmonidae,P,Perfluorodecanoate (PFDA),335-76-2,0.90,,,ng/g,ppb,0.057,1.000,J,,,11
5,MI,Lake Superior,NCCAGL10-1010,560066,560066.1,Salvelinus namaycush,Lake trout,Salmonidae,P,Perfluoroundecanoate (PFUnA),2058-94-8,1.90,,,ng/g,ppb,0.104,1.000,B,"B, RNAF","Blank Contamination, Result Not Affected",12
5,MI,Lake Superior,NCCAGL10-1010,560066,560066.1,Salvelinus namaycush,Lake trout,Salmonidae,P,Perfluorododecanoate (PFDoA),307-55-1,0.39,,,ng/g,ppb,0.120,1.000,J,,,13
5,MI,Lake Superior,NCCAGL10-1012,560303,560303.1,Salvelinus namaycush,Lake trout,Salmonidae,P,Perfluorobutanoate (PFBA),375-22-4,,,,ng/g,ppb,0.065,1.000,,LLBL,Low Labeled Compound Recovery,1
5,MI,Lake Superior,NCCAGL10-1012,560303,560303.1,Salvelinus namaycush,Lake trout,Salmonidae,P,Perfluorobutane sulfonate (PFBS),375-73-5,,,,ng/g,ppb,0.100,1.000,,,,2
5,MI,Lake Superior,NCCAGL10-1012,560303,560303.1,Salvelinus namaycush,Lake trout,Salmonidae,P,Perfluoropentanoate (PFPeA),2706-90-3,2.80,,,ng/g,ppb,0.130,1.000,,LLBL,Low Labeled Compound Recovery,3
5,MI,Lake Superior,NCCAGL10-1012,560303,560303.1,Salvelinus namaycush,Lake trout,Salmonidae,P,Perfluorohexanoate (PFHxA),307-24-4,,,,ng/g,ppb,0.071,1.000,,LLBL,Low Labeled Compound Recovery,4
5,MI,Lake Superior,NCCAGL10-1012,560303,560303.1,Salvelinus namaycush,Lake trout,Salmonidae,P,Perfluorohexane sulfonate (PFHxS),355-46-4,3.20,,,ng/g,ppb,0.120,1.000,,,,5
5,MI,Lake Superior,NCCAGL10-1012,560303,560303.1,Salvelinus namaycush,Lake trout,Salmonidae,P,Perfluoroheptanoate (PFHpA),375-85-9,,,,ng/g,ppb,0.088,1.000,,"HMSR, RNAF; LLBL","High Matrix Spike Recovery, Result Not Affected;  Low Labeled Compound Recovery",6
5,MI,Lake Superior,NCCAGL10-1012,560303,560303.1,Salvelinus namaycush,Lake trout,Salmonidae,P,Perfluorooctanoate (PFOA),335-67-1,,,,ng/g,ppb,0.100,1.000,,LLBL,Low Labeled Compound Recovery,7
5,MI,Lake Superior,NCCAGL10-1012,560303,560303.1,Salvelinus namaycush,Lake trout,Salmonidae,P,Perfluorooctanesulfonate (PFOS),1763-23-1,28.00,40,Does not exceed SV,ng/g,ppb,0.125,1.000,,LMSR,Low Matrix Spike Recovery,8
5,MI,Lake Superior,NCCAGL10-1012,560303,560303.1,Salvelinus namaycush,Lake trout,Salmonidae,P,Perfluorooctane sulfonamide (PFOSA),754-91-6,0.21,,,ng/g,ppb,0.080,1.000,J,LLBL,Low Labeled Compound Recovery,9
5,MI,Lake Superior,NCCAGL10-1012,560303,560303.1,Salvelinus namaycush,Lake trout,Salmonidae,P,Perfluorononanoate (PFNA),375-95-1,0.94,,,ng/g,ppb,0.083,1.000,J,,,10
5,MI,Lake Superior,NCCAGL10-1012,560303,560303.1,Salvelinus namaycush,Lake trout,Salmonidae,P,Perfluorodecanoate (PFDA),335-76-2,0.63,,,ng/g,ppb,0.057,1.000,J,,,11
5,MI,Lake Superior,NCCAGL10-1012,560303,560303.1,Salvelinus namaycush,Lake trout,Salmonidae,P,Perfluoroundecanoate (PFUnA),2058-94-8,2.40,,,ng/g,ppb,0.104,1.000,,,,12
5,MI,Lake Superior,NCCAGL10-1012,560303,560303.1,Salvelinus namaycush,Lake trout,Salmonidae,P,Perfluorododecanoate (PFDoA),307-55-1,0.57,,,ng/g,ppb,0.120,1.000,J,,,13
5,MI,Lake Superior,NCCAGL10-1014,560225,560225.1,Salvelinus namaycush,Lake trout,Salmonidae,P,Perfluorobutanoate (PFBA),375-22-4,,,,ng/g,ppb,0.065,1.000,U,"B, RNAF","Blank Contamination, Result Not Affected",1
5,MI,Lake Superior,NCCAGL10-1014,560225,560225.1,Salvelinus namaycush,Lake trout,Salmonidae,P,Perfluorobutane sulfonate (PFBS),375-73-5,,,,ng/g,ppb,0.100,1.000,U,,,2
5,MI,Lake Superior,NCCAGL10-1014,560225,560225.1,Salvelinus namaycush,Lake trout,Salmonidae,P,Perfluoropentanoate (PFPeA),2706-90-3,0.42,,,ng/g,ppb,0.130,1.000,J,,,3
5,MI,Lake Superior,NCCAGL10-1014,560225,560225.1,Salvelinus namaycush,Lake trout,Salmonidae,P,Perfluorohexanoate (PFHxA),307-24-4,0.26,,,ng/g,ppb,0.071,1.000,J,,,4
5,MI,Lake Superior,NCCAGL10-1014,560225,560225.1,Salvelinus namaycush,Lake trout,Salmonidae,P,Perfluorohexane sulfonate (PFHxS),355-46-4,2.00,,,ng/g,ppb,0.120,1.000,,,,5
5,MI,Lake Superior,NCCAGL10-1014,560225,560225.1,Salvelinus namaycush,Lake trout,Salmonidae,P,Perfluoroheptanoate (PFHpA),375-85-9,,,,ng/g,ppb,0.088,1.000,U,,,6
5,MI,Lake Superior,NCCAGL10-1014,560225,560225.1,Salvelinus namaycush,Lake trout,Salmonidae,P,Perfluorooctanoate (PFOA),335-67-1,,,,ng/g,ppb,0.100,1.000,U,,,7
5,MI,Lake Superior,NCCAGL10-1014,560225,560225.1,Salvelinus namaycush,Lake trout,Salmonidae,P,Perfluorooctanesulfonate (PFOS),1763-23-1,5.20,40,Does not exceed SV,ng/g,ppb,0.125,1.000,,,,8
5,MI,Lake Superior,NCCAGL10-1014,560225,560225.1,Salvelinus namaycush,Lake trout,Salmonidae,P,Perfluorooctane sulfonamide (PFOSA),754-91-6,,,,ng/g,ppb,0.080,1.000,U,LLBL,Low Labeled Compound Recovery,9
5,MI,Lake Superior,NCCAGL10-1014,560225,560225.1,Salvelinus namaycush,Lake trout,Salmonidae,P,Perfluorononanoate (PFNA),375-95-1,0.54,,,ng/g,ppb,0.083,1.000,J,,,10
5,MI,Lake Superior,NCCAGL10-1014,560225,560225.1,Salvelinus namaycush,Lake trout,Salmonidae,P,Perfluorodecanoate (PFDA),335-76-2,0.58,,,ng/g,ppb,0.057,1.000,J,,,11
5,MI,Lake Superior,NCCAGL10-1014,560225,560225.1,Salvelinus namaycush,Lake trout,Salmonidae,P,Perfluoroundecanoate (PFUnA),2058-94-8,0.61,,,ng/g,ppb,0.104,1.000,J,,,12
5,MI,Lake Superior,NCCAGL10-1014,560225,560225.1,Salvelinus namaycush,Lake trout,Salmonidae,P,Perfluorododecanoate (PFDoA),307-55-1,0.23,,,ng/g,ppb,0.120,1.000,J,,,13
5,MI,Lake Superior,NCCAGL10-1015,560001,560001.1,Catostomus catostomus,Longnose sucker,Catostomidae,BD,Perfluorobutanoate (PFBA),375-22-4,,,,ng/g,ppb,0.065,1.000,J B,"B, RNON","Blank Contamination, Result Reported as a Non-detect",1
5,MI,Lake Superior,NCCAGL10-1015,560001,560001.1,Catostomus catostomus,Longnose sucker,Catostomidae,BD,Perfluorobutane sulfonate (PFBS),375-73-5,,,,ng/g,ppb,0.100,1.000,U,,,2
5,MI,Lake Superior,NCCAGL10-1015,560001,560001.1,Catostomus catostomus,Longnose sucker,Catostomidae,BD,Perfluoropentanoate (PFPeA),2706-90-3,0.31,,,ng/g,ppb,0.130,1.000,J,,,3
5,MI,Lake Superior,NCCAGL10-1015,560001,560001.1,Catostomus catostomus,Longnose sucker,Catostomidae,BD,Perfluorohexanoate (PFHxA),307-24-4,,,,ng/g,ppb,0.071,1.000,U,,,4
5,MI,Lake Superior,NCCAGL10-1015,560001,560001.1,Catostomus catostomus,Longnose sucker,Catostomidae,BD,Perfluorohexane sulfonate (PFHxS),355-46-4,0.23,,,ng/g,ppb,0.120,1.000,J,,,5
5,MI,Lake Superior,NCCAGL10-1015,560001,560001.1,Catostomus catostomus,Longnose sucker,Catostomidae,BD,Perfluoroheptanoate (PFHpA),375-85-9,,,,ng/g,ppb,0.088,1.000,U,,,6
5,MI,Lake Superior,NCCAGL10-1015,560001,560001.1,Catostomus catostomus,Longnose sucker,Catostomidae,BD,Perfluorooctanoate (PFOA),335-67-1,,,,ng/g,ppb,0.100,1.000,J B,"B, RNON","Blank Contamination, Result Reported as a Non-detect",7
5,MI,Lake Superior,NCCAGL10-1015,560001,560001.1,Catostomus catostomus,Longnose sucker,Catostomidae,BD,Perfluorooctanesulfonate (PFOS),1763-23-1,4.80,40,Does not exceed SV,ng/g,ppb,0.125,1.000,,,,8
5,MI,Lake Superior,NCCAGL10-1015,560001,560001.1,Catostomus catostomus,Longnose sucker,Catostomidae,BD,Perfluorooctane sulfonamide (PFOSA),754-91-6,0.20,,,ng/g,ppb,0.080,1.000,J,LLBL,Low Labeled Compound Recovery,9
5,MI,Lake Superior,NCCAGL10-1015,560001,560001.1,Catostomus catostomus,Longnose sucker,Catostomidae,BD,Perfluorononanoate (PFNA),375-95-1,4.20,,,ng/g,ppb,0.083,1.000,,,,10
5,MI,Lake Superior,NCCAGL10-1015,560001,560001.1,Catostomus catostomus,Longnose sucker,Catostomidae,BD,Perfluorodecanoate (PFDA),335-76-2,4.20,,,ng/g,ppb,0.057,1.000,,,,11
5,MI,Lake Superior,NCCAGL10-1015,560001,560001.1,Catostomus catostomus,Longnose sucker,Catostomidae,BD,Perfluoroundecanoate (PFUnA),2058-94-8,9.30,,,ng/g,ppb,0.104,1.000,,,,12
5,MI,Lake Superior,NCCAGL10-1015,560001,560001.1,Catostomus catostomus,Longnose sucker,Catostomidae,BD,Perfluorododecanoate (PFDoA),307-55-1,2.20,,,ng/g,ppb,0.120,1.000,,,,13
5,MI,Lake Superior,NCCAGL10-1018,560019,560019.1,Salvelinus fontinalis X Salvelinus namaycush,Splake,Salmonidae,P,Perfluorobutanoate (PFBA),375-22-4,,,,ng/g,ppb,0.065,1.000,U,,,1
5,MI,Lake Superior,NCCAGL10-1018,560019,560019.1,Salvelinus fontinalis X Salvelinus namaycush,Splake,Salmonidae,P,Perfluorobutane sulfonate (PFBS),375-73-5,,,,ng/g,ppb,0.100,1.000,U,LLBL; LMSR,Low Labeled Compound Recovery; Low Matrix Spike Recovery,2
5,MI,Lake Superior,NCCAGL10-1018,560019,560019.1,Salvelinus fontinalis X Salvelinus namaycush,Splake,Salmonidae,P,Perfluoropentanoate (PFPeA),2706-90-3,,,,ng/g,ppb,0.130,1.000,U,,,3
5,MI,Lake Superior,NCCAGL10-1018,560019,560019.1,Salvelinus fontinalis X Salvelinus namaycush,Splake,Salmonidae,P,Perfluorohexanoate (PFHxA),307-24-4,,,,ng/g,ppb,0.071,1.000,U,"B, RNAF","Blank Contamination, Result Not Affected",4
5,MI,Lake Superior,NCCAGL10-1018,560019,560019.1,Salvelinus fontinalis X Salvelinus namaycush,Splake,Salmonidae,P,Perfluorohexane sulfonate (PFHxS),355-46-4,,,,ng/g,ppb,0.120,1.000,U,LLBL,Low Labeled Compound Recovery,5
5,MI,Lake Superior,NCCAGL10-1018,560019,560019.1,Salvelinus fontinalis X Salvelinus namaycush,Splake,Salmonidae,P,Perfluoroheptanoate (PFHpA),375-85-9,,,,ng/g,ppb,0.088,1.000,U,,,6
5,MI,Lake Superior,NCCAGL10-1018,560019,560019.1,Salvelinus fontinalis X Salvelinus namaycush,Splake,Salmonidae,P,Perfluorooctanoate (PFOA),335-67-1,,,,ng/g,ppb,0.100,1.000,J B,"B, RNON","Blank Contamination, Result Reported as a Non-detect",7
5,MI,Lake Superior,NCCAGL10-1018,560019,560019.1,Salvelinus fontinalis X Salvelinus namaycush,Splake,Salmonidae,P,Perfluorooctanesulfonate (PFOS),1763-23-1,8.70,40,Does not exceed SV,ng/g,ppb,0.125,1.000,,LMSR,Low Matrix Spike Recovery,8
5,MI,Lake Superior,NCCAGL10-1018,560019,560019.1,Salvelinus fontinalis X Salvelinus namaycush,Splake,Salmonidae,P,Perfluorooctane sulfonamide (PFOSA),754-91-6,,,,ng/g,ppb,0.080,1.000,U,LLBL,Low Labeled Compound Recovery,9
5,MI,Lake Superior,NCCAGL10-1018,560019,560019.1,Salvelinus fontinalis X Salvelinus namaycush,Splake,Salmonidae,P,Perfluorononanoate (PFNA),375-95-1,2.20,,,ng/g,ppb,0.083,1.000,,,,10
5,MI,Lake Superior,NCCAGL10-1018,560019,560019.1,Salvelinus fontinalis X Salvelinus namaycush,Splake,Salmonidae,P,Perfluorodecanoate (PFDA),335-76-2,0.88,,,ng/g,ppb,0.057,1.000,J,,,11
5,MI,Lake Superior,NCCAGL10-1018,560019,560019.1,Salvelinus fontinalis X Salvelinus namaycush,Splake,Salmonidae,P,Perfluoroundecanoate (PFUnA),2058-94-8,2.10,,,ng/g,ppb,0.104,1.000,B,"B, RNAF","Blank Contamination, Result Not Affected",12
5,MI,Lake Superior,NCCAGL10-1018,560019,560019.1,Salvelinus fontinalis X Salvelinus namaycush,Splake,Salmonidae,P,Perfluorododecanoate (PFDoA),307-55-1,0.40,,,ng/g,ppb,0.120,1.000,J,,,13
5,MI,Lake Superior,NCCAGL10-1021,560305,560305.1,Salvelinus namaycush,Lake trout,Salmonidae,P,Perfluorobutanoate (PFBA),375-22-4,0.33,,,ng/g,ppb,0.065,1.000,J,,,1
5,MI,Lake Superior,NCCAGL10-1021,560305,560305.1,Salvelinus namaycush,Lake trout,Salmonidae,P,Perfluorobutane sulfonate (PFBS),375-73-5,,,,ng/g,ppb,0.100,1.000,,,,2
5,MI,Lake Superior,NCCAGL10-1021,560305,560305.1,Salvelinus namaycush,Lake trout,Salmonidae,P,Perfluoropentanoate (PFPeA),2706-90-3,,,,ng/g,ppb,0.130,1.000,,LLBL,Low Labeled Compound Recovery,3
5,MI,Lake Superior,NCCAGL10-1021,560305,560305.1,Salvelinus namaycush,Lake trout,Salmonidae,P,Perfluorohexanoate (PFHxA),307-24-4,,,,ng/g,ppb,0.071,1.000,,,,4
5,MI,Lake Superior,NCCAGL10-1021,560305,560305.1,Salvelinus namaycush,Lake trout,Salmonidae,P,Perfluorohexane sulfonate (PFHxS),355-46-4,3.50,,,ng/g,ppb,0.120,1.000,,,,5
5,MI,Lake Superior,NCCAGL10-1021,560305,560305.1,Salvelinus namaycush,Lake trout,Salmonidae,P,Perfluoroheptanoate (PFHpA),375-85-9,,,,ng/g,ppb,0.088,1.000,,"HMSR, RNAF","High Matrix Spike Recovery, Result Not Affected",6
5,MI,Lake Superior,NCCAGL10-1021,560305,560305.1,Salvelinus namaycush,Lake trout,Salmonidae,P,Perfluorooctanoate (PFOA),335-67-1,,,,ng/g,ppb,0.100,1.000,,LLBL,Low Labeled Compound Recovery,7
5,MI,Lake Superior,NCCAGL10-1021,560305,560305.1,Salvelinus namaycush,Lake trout,Salmonidae,P,Perfluorooctanesulfonate (PFOS),1763-23-1,12.00,40,Does not exceed SV,ng/g,ppb,0.125,1.000,,LMSR,Low Matrix Spike Recovery,8
5,MI,Lake Superior,NCCAGL10-1021,560305,560305.1,Salvelinus namaycush,Lake trout,Salmonidae,P,Perfluorooctane sulfonamide (PFOSA),754-91-6,0.09,,,ng/g,ppb,0.080,1.000,J,LLBL,Low Labeled Compound Recovery,9
5,MI,Lake Superior,NCCAGL10-1021,560305,560305.1,Salvelinus namaycush,Lake trout,Salmonidae,P,Perfluorononanoate (PFNA),375-95-1,0.49,,,ng/g,ppb,0.083,1.000,J,,,10
5,MI,Lake Superior,NCCAGL10-1021,560305,560305.1,Salvelinus namaycush,Lake trout,Salmonidae,P,Perfluorodecanoate (PFDA),335-76-2,0.40,,,ng/g,ppb,0.057,1.000,J,LLBL,Low Labeled Compound Recovery,11
5,MI,Lake Superior,NCCAGL10-1021,560305,560305.1,Salvelinus namaycush,Lake trout,Salmonidae,P,Perfluoroundecanoate (PFUnA),2058-94-8,0.85,,,ng/g,ppb,0.104,1.000,J,,,12
5,MI,Lake Superior,NCCAGL10-1021,560305,560305.1,Salvelinus namaycush,Lake trout,Salmonidae,P,Perfluorododecanoate (PFDoA),307-55-1,0.17,,,ng/g,ppb,0.120,1.000,J,,,13
5,MI,Lake Superior,NCCAGL10-1022,560229,560229.1,Salvelinus namaycush,Lake trout,Salmonidae,P,Perfluorobutanoate (PFBA),375-22-4,,,,ng/g,ppb,0.065,1.000,U,"B, RNAF","Blank Contamination, Result Not Affected",1
5,MI,Lake Superior,NCCAGL10-1022,560229,560229.1,Salvelinus namaycush,Lake trout,Salmonidae,P,Perfluorobutane sulfonate (PFBS),375-73-5,,,,ng/g,ppb,0.100,1.000,U,,,2
5,MI,Lake Superior,NCCAGL10-1022,560229,560229.1,Salvelinus namaycush,Lake trout,Salmonidae,P,Perfluoropentanoate (PFPeA),2706-90-3,0.38,,,ng/g,ppb,0.130,1.000,J,,,3
5,MI,Lake Superior,NCCAGL10-1022,560229,560229.1,Salvelinus namaycush,Lake trout,Salmonidae,P,Perfluorohexanoate (PFHxA),307-24-4,0.13,,,ng/g,ppb,0.071,1.000,J,,,4
5,MI,Lake Superior,NCCAGL10-1022,560229,560229.1,Salvelinus namaycush,Lake trout,Salmonidae,P,Perfluorohexane sulfonate (PFHxS),355-46-4,2.70,,,ng/g,ppb,0.120,1.000,,,,5
5,MI,Lake Superior,NCCAGL10-1022,560229,560229.1,Salvelinus namaycush,Lake trout,Salmonidae,P,Perfluoroheptanoate (PFHpA),375-85-9,,,,ng/g,ppb,0.088,1.000,U,,,6
5,MI,Lake Superior,NCCAGL10-1022,560229,560229.1,Salvelinus namaycush,Lake trout,Salmonidae,P,Perfluorooctanoate (PFOA),335-67-1,,,,ng/g,ppb,0.100,1.000,U,,,7
5,MI,Lake Superior,NCCAGL10-1022,560229,560229.1,Salvelinus namaycush,Lake trout,Salmonidae,P,Perfluorooctanesulfonate (PFOS),1763-23-1,7.70,40,Does not exceed SV,ng/g,ppb,0.125,1.000,,,,8
5,MI,Lake Superior,NCCAGL10-1022,560229,560229.1,Salvelinus namaycush,Lake trout,Salmonidae,P,Perfluorooctane sulfonamide (PFOSA),754-91-6,,,,ng/g,ppb,0.080,1.000,U,LLBL,Low Labeled Compound Recovery,9
5,MI,Lake Superior,NCCAGL10-1022,560229,560229.1,Salvelinus namaycush,Lake trout,Salmonidae,P,Perfluorononanoate (PFNA),375-95-1,0.51,,,ng/g,ppb,0.083,1.000,J,,,10
5,MI,Lake Superior,NCCAGL10-1022,560229,560229.1,Salvelinus namaycush,Lake trout,Salmonidae,P,Perfluorodecanoate (PFDA),335-76-2,0.29,,,ng/g,ppb,0.057,1.000,J,,,11
5,MI,Lake Superior,NCCAGL10-1022,560229,560229.1,Salvelinus namaycush,Lake trout,Salmonidae,P,Perfluoroundecanoate (PFUnA),2058-94-8,0.94,,,ng/g,ppb,0.104,1.000,J,,,12
5,MI,Lake Superior,NCCAGL10-1022,560229,560229.1,Salvelinus namaycush,Lake trout,Salmonidae,P,Perfluorododecanoate (PFDoA),307-55-1,0.26,,,ng/g,ppb,0.120,1.000,J,,,13
5,MI,Lake Superior,NCCAGL10-1023,560227,560227.1,Salvelinus namaycush,Lake trout,Salmonidae,P,Perfluorobutanoate (PFBA),375-22-4,,,,ng/g,ppb,0.065,1.000,J B,"B, RNON","Blank Contamination, Result Reported as a Non-detect",1
5,MI,Lake Superior,NCCAGL10-1023,560227,560227.1,Salvelinus namaycush,Lake trout,Salmonidae,P,Perfluorobutane sulfonate (PFBS),375-73-5,,,,ng/g,ppb,0.100,1.000,U,,,2
5,MI,Lake Superior,NCCAGL10-1023,560227,560227.1,Salvelinus namaycush,Lake trout,Salmonidae,P,Perfluoropentanoate (PFPeA),2706-90-3,0.85,,,ng/g,ppb,0.130,1.000,J,,,3
5,MI,Lake Superior,NCCAGL10-1023,560227,560227.1,Salvelinus namaycush,Lake trout,Salmonidae,P,Perfluorohexanoate (PFHxA),307-24-4,0.32,,,ng/g,ppb,0.071,1.000,J,,,4
5,MI,Lake Superior,NCCAGL10-1023,560227,560227.1,Salvelinus namaycush,Lake trout,Salmonidae,P,Perfluorohexane sulfonate (PFHxS),355-46-4,1.10,,,ng/g,ppb,0.120,1.000,,,,5
5,MI,Lake Superior,NCCAGL10-1023,560227,560227.1,Salvelinus namaycush,Lake trout,Salmonidae,P,Perfluoroheptanoate (PFHpA),375-85-9,0.11,,,ng/g,ppb,0.088,1.000,J,,,6
5,MI,Lake Superior,NCCAGL10-1023,560227,560227.1,Salvelinus namaycush,Lake trout,Salmonidae,P,Perfluorooctanoate (PFOA),335-67-1,,,,ng/g,ppb,0.100,1.000,U,,,7
5,MI,Lake Superior,NCCAGL10-1023,560227,560227.1,Salvelinus namaycush,Lake trout,Salmonidae,P,Perfluorooctanesulfonate (PFOS),1763-23-1,6.10,40,Does not exceed SV,ng/g,ppb,0.125,1.000,,,,8
5,MI,Lake Superior,NCCAGL10-1023,560227,560227.1,Salvelinus namaycush,Lake trout,Salmonidae,P,Perfluorooctane sulfonamide (PFOSA),754-91-6,0.16,,,ng/g,ppb,0.080,1.000,J,LLBL,Low Labeled Compound Recovery,9
5,MI,Lake Superior,NCCAGL10-1023,560227,560227.1,Salvelinus namaycush,Lake trout,Salmonidae,P,Perfluorononanoate (PFNA),375-95-1,1.00,,,ng/g,ppb,0.083,1.000,,,,10
5,MI,Lake Superior,NCCAGL10-1023,560227,560227.1,Salvelinus namaycush,Lake trout,Salmonidae,P,Perfluorodecanoate (PFDA),335-76-2,0.67,,,ng/g,ppb,0.057,1.000,J,,,11
5,MI,Lake Superior,NCCAGL10-1023,560227,560227.1,Salvelinus namaycush,Lake trout,Salmonidae,P,Perfluoroundecanoate (PFUnA),2058-94-8,2.00,,,ng/g,ppb,0.104,1.000,,,,12
5,MI,Lake Superior,NCCAGL10-1023,560227,560227.1,Salvelinus namaycush,Lake trout,Salmonidae,P,Perfluorododecanoate (PFDoA),307-55-1,0.26,,,ng/g,ppb,0.120,1.000,J,,,13
5,MI,Lake Superior,NCCAGL10-1024,560083,560083.1,Salvelinus namaycush,Lake trout,Salmonidae,P,Perfluorobutanoate (PFBA),375-22-4,,,,ng/g,ppb,0.065,1.000,J B,"B, RNON","Blank Contamination, Result Reported as a Non-detect",1
5,MI,Lake Superior,NCCAGL10-1024,560083,560083.1,Salvelinus namaycush,Lake trout,Salmonidae,P,Perfluorobutane sulfonate (PFBS),375-73-5,,,,ng/g,ppb,0.100,1.000,U,,,2
5,MI,Lake Superior,NCCAGL10-1024,560083,560083.1,Salvelinus namaycush,Lake trout,Salmonidae,P,Perfluoropentanoate (PFPeA),2706-90-3,,,,ng/g,ppb,0.130,1.000,U,,,3
5,MI,Lake Superior,NCCAGL10-1024,560083,560083.1,Salvelinus namaycush,Lake trout,Salmonidae,P,Perfluorohexanoate (PFHxA),307-24-4,,,,ng/g,ppb,0.071,1.000,U,,,4
5,MI,Lake Superior,NCCAGL10-1024,560083,560083.1,Salvelinus namaycush,Lake trout,Salmonidae,P,Perfluorohexane sulfonate (PFHxS),355-46-4,,,,ng/g,ppb,0.120,1.000,U,,,5
5,MI,Lake Superior,NCCAGL10-1024,560083,560083.1,Salvelinus namaycush,Lake trout,Salmonidae,P,Perfluoroheptanoate (PFHpA),375-85-9,,,,ng/g,ppb,0.088,1.000,U,,,6
5,MI,Lake Superior,NCCAGL10-1024,560083,560083.1,Salvelinus namaycush,Lake trout,Salmonidae,P,Perfluorooctanoate (PFOA),335-67-1,,,,ng/g,ppb,0.100,1.000,U,,,7
5,MI,Lake Superior,NCCAGL10-1024,560083,560083.1,Salvelinus namaycush,Lake trout,Salmonidae,P,Perfluorooctanesulfonate (PFOS),1763-23-1,22.00,40,Does not exceed SV,ng/g,ppb,0.125,1.000,,HMSR,High Matrix Spike Recovery,8
5,MI,Lake Superior,NCCAGL10-1024,560083,560083.1,Salvelinus namaycush,Lake trout,Salmonidae,P,Perfluorooctane sulfonamide (PFOSA),754-91-6,,,,ng/g,ppb,0.080,1.000,U,LLBL,Low Labeled Compound Recovery,9
5,MI,Lake Superior,NCCAGL10-1024,560083,560083.1,Salvelinus namaycush,Lake trout,Salmonidae,P,Perfluorononanoate (PFNA),375-95-1,0.78,,,ng/g,ppb,0.083,1.000,J,,,10
5,MI,Lake Superior,NCCAGL10-1024,560083,560083.1,Salvelinus namaycush,Lake trout,Salmonidae,P,Perfluorodecanoate (PFDA),335-76-2,0.77,,,ng/g,ppb,0.057,1.000,J,,,11
5,MI,Lake Superior,NCCAGL10-1024,560083,560083.1,Salvelinus namaycush,Lake trout,Salmonidae,P,Perfluoroundecanoate (PFUnA),2058-94-8,1.90,,,ng/g,ppb,0.104,1.000,,,,12
5,MI,Lake Superior,NCCAGL10-1024,560083,560083.1,Salvelinus namaycush,Lake trout,Salmonidae,P,Perfluorododecanoate (PFDoA),307-55-1,0.37,,,ng/g,ppb,0.120,1.000,J,,,13
