EPA Region,State,Lake,Site ID,EPA Sample ID,Species ID,Species Name,Common Name,Family,Niche,Lipid (%),Analyte ,CAS Number,Amount,TEF,Congener TEQ,Unit 1,Unit 2,MDL,QL,Lab Qualifier Flag,SCC Code,Comments,Sort Order
5,MI,Lake Huron,GLNS15-1199,807254,807254.1,Salvelinus namaycush,Lake trout,Salmonidae,P,11.00,"1,2,3,7,8-PeCDD",40321-76-4,1.000,1.0000,1.0000000,pg/g,ppt,0.0188,0.40,,,,2
5,MI,Lake Huron,GLNS15-1199,807254,807254.1,Salvelinus namaycush,Lake trout,Salmonidae,P,11.00,"1,2,3,4,7,8-HxCDD",39227-28-6,0.134,0.1000,0.0134000,pg/g,ppt,0.0192,0.40,K J,"LIAR, J; J","Low Ion Abundance Ratio, Estimated; Estimated",3
5,MI,Lake Huron,GLNS15-1199,807254,807254.1,Salvelinus namaycush,Lake trout,Salmonidae,P,11.00,"1,2,3,6,7,8-HxCDD",57653-85-7,0.326,0.1000,0.0326000,pg/g,ppt,0.0264,0.40,J,J,Estimated,4
5,MI,Lake Huron,GLNS15-1199,807254,807254.1,Salvelinus namaycush,Lake trout,Salmonidae,P,11.00,"1,2,3,7,8,9-HxCDD",19408-74-3,0.068,0.1000,0.0068000,pg/g,ppt,0.0236,0.40,J,CONF; J,Result confirmed on method-specified second GC column; Estimated,5
5,MI,Lake Huron,GLNS15-1199,807254,807254.1,Salvelinus namaycush,Lake trout,Salmonidae,P,11.00,"1,2,3,4,6,7,8-HpCDD",35822-46-9,0.134,0.0100,0.0013400,pg/g,ppt,0.0200,0.40,J,J,Estimated,6
5,MI,Lake Huron,GLNS15-1199,807254,807254.1,Salvelinus namaycush,Lake trout,Salmonidae,P,11.00,OCDD,3268-87-9,0.099,0.0003,0.0000297,pg/g,ppt,0.0559,0.80,J,J,Estimated,7
5,MI,Lake Huron,GLNS15-1199,807254,807254.1,Salvelinus namaycush,Lake trout,Salmonidae,P,11.00,"2,3,7,8-TCDF",51207-31-9,6.810,0.1000,0.6810000,pg/g,ppt,0.0112,0.08,,CONF,Result confirmed on method-specified second GC column,8
5,MI,Lake Huron,GLNS15-1199,807254,807254.1,Salvelinus namaycush,Lake trout,Salmonidae,P,11.00,"1,2,3,7,8-PeCDF",57117-41-6,0.810,0.0300,0.0243000,pg/g,ppt,0.0212,0.40,,,,9
5,MI,Lake Huron,GLNS15-1199,807254,807254.1,Salvelinus namaycush,Lake trout,Salmonidae,P,11.00,"2,3,4,7,8-PeCDF",57117-31-4,1.430,0.3000,0.4290000,pg/g,ppt,0.0188,0.40,,,,10
5,MI,Lake Huron,GLNS15-1199,807254,807254.1,Salvelinus namaycush,Lake trout,Salmonidae,P,11.00,"1,2,3,4,7,8-HxCDF",70648-26-9,0.122,0.1000,0.0122000,pg/g,ppt,0.0292,0.40,K J,"HIAR, J; J","High Ion Abundance Ratio, Estimated; Estimated",11
5,MI,Lake Huron,GLNS15-1199,807254,807254.1,Salvelinus namaycush,Lake trout,Salmonidae,P,11.00,"1,2,3,6,7,8-HxCDF",57117-44-9,0.124,0.1000,0.0124000,pg/g,ppt,0.0188,0.40,J,J,Estimated,12
5,MI,Lake Huron,GLNS15-1199,807254,807254.1,Salvelinus namaycush,Lake trout,Salmonidae,P,11.00,"1,2,3,7,8,9-HxCDF",72918-21-9,,0.1000,0.0000000,pg/g,ppt,0.0240,0.40,U,,,13
5,MI,Lake Huron,GLNS15-1199,807254,807254.1,Salvelinus namaycush,Lake trout,Salmonidae,P,11.00,"2,3,4,6,7,8-HxCDF",60851-34-5,0.092,0.1000,0.0092000,pg/g,ppt,0.0252,0.40,J,J,Estimated,14
5,MI,Lake Huron,GLNS15-1199,807254,807254.1,Salvelinus namaycush,Lake trout,Salmonidae,P,11.00,"1,2,3,4,6,7,8-HpCDF",67562-39-4,0.026,0.0100,0.0002600,pg/g,ppt,0.0204,0.40,K J,"HIAR, J; HLCS, J; J","High Ion Abundance Ratio, Estimated; High Lab Control Sample Recovery, Estimated; Estimated",15
5,MI,Lake Huron,GLNS15-1199,807254,807254.1,Salvelinus namaycush,Lake trout,Salmonidae,P,11.00,"1,2,3,4,7,8,9-HpCDF",55673-89-7,,0.0100,0.0000000,pg/g,ppt,0.0208,0.40,U,,,16
5,MI,Lake Huron,GLNS15-1199,807254,807254.1,Salvelinus namaycush,Lake trout,Salmonidae,P,11.00,OCDF,39001-02-0,,0.0003,0.0000000,pg/g,ppt,0.0639,0.80,U,,,17
5,MI,Lake Huron,GLNS15-1199,807254,807254.1,Salvelinus namaycush,Lake trout,Salmonidae,P,11.00,Dioxin/furan TEQ,NA,2.722,,,pg/g,ppt,,,,,,18
5,MI,Lake Huron,GLNS15-1199,807254,807254.1,Salvelinus namaycush,Lake trout,Salmonidae,P,11.00,PCB TEQ,NA,8.795,,,pg/g,ppt,,,,,,19
5,MI,Lake Huron,GLNS15-1199,807254,807254.1,Salvelinus namaycush,Lake trout,Salmonidae,P,11.00,Total TEQ,NA,11.517,,,pg/g,ppt,,,,,,20
5,MI,Lake Huron,GLNS15-1200,807234,807234.1,Salvelinus namaycush,Lake trout,Salmonidae,P,9.10,"2,3,7,8-TCDD",1746-01-6,1.140,1.0000,1.1400000,pg/g,ppt,0.0132,0.08,,,,1
5,MI,Lake Huron,GLNS15-1200,807234,807234.1,Salvelinus namaycush,Lake trout,Salmonidae,P,9.10,"1,2,3,7,8-PeCDD",40321-76-4,1.590,1.0000,1.5900000,pg/g,ppt,0.0188,0.40,,,,2
5,MI,Lake Huron,GLNS15-1200,807234,807234.1,Salvelinus namaycush,Lake trout,Salmonidae,P,9.10,"1,2,3,4,7,8-HxCDD",39227-28-6,0.168,0.1000,0.0168000,pg/g,ppt,0.0192,0.40,J,J,Estimated,3
5,MI,Lake Huron,GLNS15-1200,807234,807234.1,Salvelinus namaycush,Lake trout,Salmonidae,P,9.10,"1,2,3,6,7,8-HxCDD",57653-85-7,0.674,0.1000,0.0674000,pg/g,ppt,0.0264,0.40,K,"HIAR, J","High Ion Abundance Ratio, Estimated",4
5,MI,Lake Huron,GLNS15-1200,807234,807234.1,Salvelinus namaycush,Lake trout,Salmonidae,P,9.10,"1,2,3,7,8,9-HxCDD",19408-74-3,0.165,0.1000,0.0165000,pg/g,ppt,0.0236,0.40,J,CONF; J,Result confirmed on method-specified second GC column; Estimated,5
5,MI,Lake Huron,GLNS15-1200,807234,807234.1,Salvelinus namaycush,Lake trout,Salmonidae,P,9.10,"1,2,3,4,6,7,8-HpCDD",35822-46-9,0.274,0.0100,0.0027400,pg/g,ppt,0.0200,0.40,K J,"LIAR, J; J","Low Ion Abundance Ratio, Estimated; Estimated",6
5,MI,Lake Huron,GLNS15-1200,807234,807234.1,Salvelinus namaycush,Lake trout,Salmonidae,P,9.10,OCDD,3268-87-9,0.107,0.0003,0.0000321,pg/g,ppt,0.0559,0.80,J,J,Estimated,7
5,MI,Lake Huron,GLNS15-1200,807234,807234.1,Salvelinus namaycush,Lake trout,Salmonidae,P,9.10,"2,3,7,8-TCDF",51207-31-9,16.900,0.1000,1.6900000,pg/g,ppt,0.0112,0.08,,CONF,Result confirmed on method-specified second GC column,8
5,MI,Lake Huron,GLNS15-1200,807234,807234.1,Salvelinus namaycush,Lake trout,Salmonidae,P,9.10,"1,2,3,7,8-PeCDF",57117-41-6,1.790,0.0300,0.0537000,pg/g,ppt,0.0212,0.40,,,,9
5,MI,Lake Huron,GLNS15-1200,807234,807234.1,Salvelinus namaycush,Lake trout,Salmonidae,P,9.10,"2,3,4,7,8-PeCDF",57117-31-4,2.990,0.3000,0.8970000,pg/g,ppt,0.0188,0.40,,,,10
5,MI,Lake Huron,GLNS15-1200,807234,807234.1,Salvelinus namaycush,Lake trout,Salmonidae,P,9.10,"1,2,3,4,7,8-HxCDF",70648-26-9,0.229,0.1000,0.0229000,pg/g,ppt,0.0292,0.40,J,J,Estimated,11
5,MI,Lake Huron,GLNS15-1200,807234,807234.1,Salvelinus namaycush,Lake trout,Salmonidae,P,9.10,"1,2,3,6,7,8-HxCDF",57117-44-9,0.216,0.1000,0.0216000,pg/g,ppt,0.0188,0.40,J,J,Estimated,12
5,MI,Lake Huron,GLNS15-1200,807234,807234.1,Salvelinus namaycush,Lake trout,Salmonidae,P,9.10,"1,2,3,7,8,9-HxCDF",72918-21-9,,0.1000,0.0000000,pg/g,ppt,0.0240,0.40,U,,,13
5,MI,Lake Huron,GLNS15-1200,807234,807234.1,Salvelinus namaycush,Lake trout,Salmonidae,P,9.10,"2,3,4,6,7,8-HxCDF",60851-34-5,0.281,0.1000,0.0281000,pg/g,ppt,0.0252,0.40,J,J,Estimated,14
5,MI,Lake Huron,GLNS15-1200,807234,807234.1,Salvelinus namaycush,Lake trout,Salmonidae,P,9.10,"1,2,3,4,6,7,8-HpCDF",67562-39-4,0.087,0.0100,0.0008700,pg/g,ppt,0.0204,0.40,J,HLCS; J,High Lab Control Sample Recovery; Estimated,15
5,MI,Lake Huron,GLNS15-1200,807234,807234.1,Salvelinus namaycush,Lake trout,Salmonidae,P,9.10,"1,2,3,4,7,8,9-HpCDF",55673-89-7,,0.0100,0.0000000,pg/g,ppt,0.0208,0.40,U,,,16
5,MI,Lake Huron,GLNS15-1200,807234,807234.1,Salvelinus namaycush,Lake trout,Salmonidae,P,9.10,OCDF,39001-02-0,,0.0003,0.0000000,pg/g,ppt,0.0639,0.80,U,,,17
5,MI,Lake Huron,GLNS15-1200,807234,807234.1,Salvelinus namaycush,Lake trout,Salmonidae,P,9.10,Dioxin/furan TEQ,NA,5.548,,,pg/g,ppt,,,,,,18
5,MI,Lake Huron,GLNS15-1200,807234,807234.1,Salvelinus namaycush,Lake trout,Salmonidae,P,9.10,PCB TEQ,NA,15.266,,,pg/g,ppt,,,,,,19
5,MI,Lake Huron,GLNS15-1200,807234,807234.1,Salvelinus namaycush,Lake trout,Salmonidae,P,9.10,Total TEQ,NA,20.814,,,pg/g,ppt,,,,,,20
5,MI,Lake Huron,GLNS15-1201,795834,795834.1,Aplodinotus grunniens,Freshwater drum,Sciaenidae,P,1.80,"2,3,7,8-TCDD",1746-01-6,0.020,1.0000,0.0200000,pg/g,ppt,0.0132,0.08,K J,"HIAR, J; J","High Ion Abundance Ratio, Estimated; Estimated",1
5,MI,Lake Huron,GLNS15-1201,795834,795834.1,Aplodinotus grunniens,Freshwater drum,Sciaenidae,P,1.80,"1,2,3,7,8-PeCDD",40321-76-4,0.021,1.0000,0.0210000,pg/g,ppt,0.0188,0.40,K J,"LIAR, J; J","Low Ion Abundance Ratio, Estimated; Estimated",2
5,MI,Lake Huron,GLNS15-1201,795834,795834.1,Aplodinotus grunniens,Freshwater drum,Sciaenidae,P,1.80,"1,2,3,4,7,8-HxCDD",39227-28-6,,0.1000,0.0000000,pg/g,ppt,0.0192,0.40,U,,,3
5,MI,Lake Huron,GLNS15-1201,795834,795834.1,Aplodinotus grunniens,Freshwater drum,Sciaenidae,P,1.80,"1,2,3,6,7,8-HxCDD",57653-85-7,0.221,0.1000,0.0221000,pg/g,ppt,0.0264,0.40,K J,"LIAR, J; J","Low Ion Abundance Ratio, Estimated; Estimated",4
5,MI,Lake Huron,GLNS15-1201,795834,795834.1,Aplodinotus grunniens,Freshwater drum,Sciaenidae,P,1.80,"1,2,3,7,8,9-HxCDD",19408-74-3,0.043,0.1000,0.0043000,pg/g,ppt,0.0236,0.40,J,J,Estimated,5
5,MI,Lake Huron,GLNS15-1201,795834,795834.1,Aplodinotus grunniens,Freshwater drum,Sciaenidae,P,1.80,"1,2,3,4,6,7,8-HpCDD",35822-46-9,0.109,0.0100,0.0010900,pg/g,ppt,0.0200,0.40,K J,"HIAR, J; J","High Ion Abundance Ratio, Estimated; Estimated",6
5,MI,Lake Huron,GLNS15-1201,795834,795834.1,Aplodinotus grunniens,Freshwater drum,Sciaenidae,P,1.80,OCDD,3268-87-9,0.154,0.0003,0.0000462,pg/g,ppt,0.0559,0.80,J,J,Estimated,7
5,MI,Lake Huron,GLNS15-1201,795834,795834.1,Aplodinotus grunniens,Freshwater drum,Sciaenidae,P,1.80,"2,3,7,8-TCDF",51207-31-9,0.634,0.1000,0.0634000,pg/g,ppt,0.0112,0.08,,CONF,Result confirmed on method-specified second GC column,8
5,MI,Lake Huron,GLNS15-1201,795834,795834.1,Aplodinotus grunniens,Freshwater drum,Sciaenidae,P,1.80,"1,2,3,7,8-PeCDF",57117-41-6,0.415,0.0300,0.0124500,pg/g,ppt,0.0212,0.40,,,,9
5,MI,Lake Huron,GLNS15-1201,795834,795834.1,Aplodinotus grunniens,Freshwater drum,Sciaenidae,P,1.80,"2,3,4,7,8-PeCDF",57117-31-4,0.060,0.3000,0.0180000,pg/g,ppt,0.0188,0.40,K J,"LIAR, J; J","Low Ion Abundance Ratio, Estimated; Estimated",10
5,MI,Lake Huron,GLNS15-1201,795834,795834.1,Aplodinotus grunniens,Freshwater drum,Sciaenidae,P,1.80,"1,2,3,4,7,8-HxCDF",70648-26-9,0.130,0.1000,0.0130000,pg/g,ppt,0.0292,0.40,J,J,Estimated,11
5,MI,Lake Huron,GLNS15-1201,795834,795834.1,Aplodinotus grunniens,Freshwater drum,Sciaenidae,P,1.80,"1,2,3,6,7,8-HxCDF",57117-44-9,0.141,0.1000,0.0141000,pg/g,ppt,0.0188,0.40,J,J,Estimated,12
5,MI,Lake Huron,GLNS15-1201,795834,795834.1,Aplodinotus grunniens,Freshwater drum,Sciaenidae,P,1.80,"1,2,3,7,8,9-HxCDF",72918-21-9,0.026,0.1000,0.0026000,pg/g,ppt,0.0240,0.40,K J,"LIAR, J; J","Low Ion Abundance Ratio, Estimated; Estimated",13
5,MI,Lake Huron,GLNS15-1201,795834,795834.1,Aplodinotus grunniens,Freshwater drum,Sciaenidae,P,1.80,"2,3,4,6,7,8-HxCDF",60851-34-5,0.074,0.1000,0.0074000,pg/g,ppt,0.0252,0.40,K J,"HIAR, J; J","High Ion Abundance Ratio, Estimated; Estimated",14
5,MI,Lake Huron,GLNS15-1201,795834,795834.1,Aplodinotus grunniens,Freshwater drum,Sciaenidae,P,1.80,"1,2,3,4,6,7,8-HpCDF",67562-39-4,0.138,0.0100,0.0013800,pg/g,ppt,0.0204,0.40,J,HLCS; J,High Lab Control Sample Recovery; Estimated,15
5,MI,Lake Huron,GLNS15-1201,795834,795834.1,Aplodinotus grunniens,Freshwater drum,Sciaenidae,P,1.80,"1,2,3,4,7,8,9-HpCDF",55673-89-7,,0.0100,0.0000000,pg/g,ppt,0.0208,0.40,U,,,16
5,MI,Lake Huron,GLNS15-1201,795834,795834.1,Aplodinotus grunniens,Freshwater drum,Sciaenidae,P,1.80,OCDF,39001-02-0,,0.0003,0.0000000,pg/g,ppt,0.0639,0.80,U,,,17
5,MI,Lake Huron,GLNS15-1201,795834,795834.1,Aplodinotus grunniens,Freshwater drum,Sciaenidae,P,1.80,Dioxin/furan TEQ,NA,0.201,,,pg/g,ppt,,,,,,18
5,MI,Lake Huron,GLNS15-1201,795834,795834.1,Aplodinotus grunniens,Freshwater drum,Sciaenidae,P,1.80,PCB TEQ,NA,2.002,,,pg/g,ppt,,,,,,19
5,MI,Lake Huron,GLNS15-1201,795834,795834.1,Aplodinotus grunniens,Freshwater drum,Sciaenidae,P,1.80,Total TEQ,NA,2.203,,,pg/g,ppt,,,,,,20
5,MI,Lake Huron,GLNS15-1202,807954,807954.1,Salvelinus namaycush,Lake trout,Salmonidae,P,6.00,"2,3,7,8-TCDD",1746-01-6,0.619,1.0000,0.6190000,pg/g,ppt,0.0132,0.08,,,,1
5,MI,Lake Huron,GLNS15-1202,807954,807954.1,Salvelinus namaycush,Lake trout,Salmonidae,P,6.00,"1,2,3,7,8-PeCDD",40321-76-4,1.200,1.0000,1.2000000,pg/g,ppt,0.0188,0.40,,,,2
5,MI,Lake Huron,GLNS15-1202,807954,807954.1,Salvelinus namaycush,Lake trout,Salmonidae,P,6.00,"1,2,3,4,7,8-HxCDD",39227-28-6,0.171,0.1000,0.0171000,pg/g,ppt,0.0192,0.40,K J,"LIAR, J; J","Low Ion Abundance Ratio, Estimated; Estimated",3
5,MI,Lake Huron,GLNS15-1202,807954,807954.1,Salvelinus namaycush,Lake trout,Salmonidae,P,6.00,"1,2,3,6,7,8-HxCDD",57653-85-7,0.541,0.1000,0.0541000,pg/g,ppt,0.0264,0.40,,,,4
5,MI,Lake Huron,GLNS15-1202,807954,807954.1,Salvelinus namaycush,Lake trout,Salmonidae,P,6.00,"1,2,3,7,8,9-HxCDD",19408-74-3,0.112,0.1000,0.0112000,pg/g,ppt,0.0236,0.40,J,CONF; J,Result confirmed on method-specified second GC column; Estimated,5
5,MI,Lake Huron,GLNS15-1202,807954,807954.1,Salvelinus namaycush,Lake trout,Salmonidae,P,6.00,"1,2,3,4,6,7,8-HpCDD",35822-46-9,0.151,0.0100,0.0015100,pg/g,ppt,0.0200,0.40,J,J,Estimated,6
5,MI,Lake Huron,GLNS15-1202,807954,807954.1,Salvelinus namaycush,Lake trout,Salmonidae,P,6.00,OCDD,3268-87-9,0.106,0.0003,0.0000318,pg/g,ppt,0.0559,0.80,K J,"HIAR, J; J","High Ion Abundance Ratio, Estimated; Estimated",7
5,MI,Lake Huron,GLNS15-1202,807954,807954.1,Salvelinus namaycush,Lake trout,Salmonidae,P,6.00,"2,3,7,8-TCDF",51207-31-9,7.390,0.1000,0.7390000,pg/g,ppt,0.0112,0.08,,CONF,Result confirmed on method-specified second GC column,8
5,MI,Lake Huron,GLNS15-1202,807954,807954.1,Salvelinus namaycush,Lake trout,Salmonidae,P,6.00,"1,2,3,7,8-PeCDF",57117-41-6,1.130,0.0300,0.0339000,pg/g,ppt,0.0212,0.40,,,,9
5,MI,Lake Huron,GLNS15-1202,807954,807954.1,Salvelinus namaycush,Lake trout,Salmonidae,P,6.00,"2,3,4,7,8-PeCDF",57117-31-4,1.910,0.3000,0.5730000,pg/g,ppt,0.0188,0.40,,,,10
5,MI,Lake Huron,GLNS15-1202,807954,807954.1,Salvelinus namaycush,Lake trout,Salmonidae,P,6.00,"1,2,3,4,7,8-HxCDF",70648-26-9,0.385,0.1000,0.0385000,pg/g,ppt,0.0292,0.40,J,J,Estimated,11
5,MI,Lake Huron,GLNS15-1202,807954,807954.1,Salvelinus namaycush,Lake trout,Salmonidae,P,6.00,"1,2,3,6,7,8-HxCDF",57117-44-9,0.199,0.1000,0.0199000,pg/g,ppt,0.0188,0.40,J,J,Estimated,12
5,MI,Lake Huron,GLNS15-1202,807954,807954.1,Salvelinus namaycush,Lake trout,Salmonidae,P,6.00,"1,2,3,7,8,9-HxCDF",72918-21-9,,0.1000,0.0000000,pg/g,ppt,0.0240,0.40,U,,,13
5,MI,Lake Huron,GLNS15-1202,807954,807954.1,Salvelinus namaycush,Lake trout,Salmonidae,P,6.00,"2,3,4,6,7,8-HxCDF",60851-34-5,0.176,0.1000,0.0176000,pg/g,ppt,0.0252,0.40,K J,"LIAR, J; J","Low Ion Abundance Ratio, Estimated; Estimated",14
5,MI,Lake Huron,GLNS15-1202,807954,807954.1,Salvelinus namaycush,Lake trout,Salmonidae,P,6.00,"1,2,3,4,6,7,8-HpCDF",67562-39-4,0.039,0.0100,0.0003900,pg/g,ppt,0.0204,0.40,K J,"HIAR, J; J","High Ion Abundance Ratio, Estimated; Estimated",15
5,MI,Lake Huron,GLNS15-1202,807954,807954.1,Salvelinus namaycush,Lake trout,Salmonidae,P,6.00,"1,2,3,4,7,8,9-HpCDF",55673-89-7,,0.0100,0.0000000,pg/g,ppt,0.0208,0.40,U,,,16
5,MI,Lake Huron,GLNS15-1202,807954,807954.1,Salvelinus namaycush,Lake trout,Salmonidae,P,6.00,OCDF,39001-02-0,,0.0003,0.0000000,pg/g,ppt,0.0639,0.80,U,,,17
5,MI,Lake Huron,GLNS15-1202,807954,807954.1,Salvelinus namaycush,Lake trout,Salmonidae,P,6.00,Dioxin/furan TEQ,NA,3.325,,,pg/g,ppt,,,,,,18
5,MI,Lake Huron,GLNS15-1202,807954,807954.1,Salvelinus namaycush,Lake trout,Salmonidae,P,6.00,PCB TEQ,NA,9.558,,,pg/g,ppt,,,,,,19
5,MI,Lake Huron,GLNS15-1202,807954,807954.1,Salvelinus namaycush,Lake trout,Salmonidae,P,6.00,Total TEQ,NA,12.883,,,pg/g,ppt,,,,,,20
5,MI,Lake Huron,GLNS15-1203,794414,794414.1,Sander vitreus,Walleye,Percidae,P,1.80,"2,3,7,8-TCDD",1746-01-6,0.101,1.0000,0.1010000,pg/g,ppt,0.0132,0.08,,,,1
5,MI,Lake Huron,GLNS15-1203,794414,794414.1,Sander vitreus,Walleye,Percidae,P,1.80,"1,2,3,7,8-PeCDD",40321-76-4,0.141,1.0000,0.1410000,pg/g,ppt,0.0188,0.40,K J,"LIAR, J; J","Low Ion Abundance Ratio, Estimated; Estimated",2
5,MI,Lake Huron,GLNS15-1203,794414,794414.1,Sander vitreus,Walleye,Percidae,P,1.80,"1,2,3,4,7,8-HxCDD",39227-28-6,0.030,0.1000,0.0030000,pg/g,ppt,0.0192,0.40,K J,"LIAR, J; J","Low Ion Abundance Ratio, Estimated; Estimated",3
5,MI,Lake Huron,GLNS15-1203,794414,794414.1,Sander vitreus,Walleye,Percidae,P,1.80,"1,2,3,6,7,8-HxCDD",57653-85-7,0.115,0.1000,0.0115000,pg/g,ppt,0.0264,0.40,K J,"LIAR, J; J","Low Ion Abundance Ratio, Estimated; Estimated",4
5,MI,Lake Huron,GLNS15-1203,794414,794414.1,Sander vitreus,Walleye,Percidae,P,1.80,"1,2,3,7,8,9-HxCDD",19408-74-3,,0.1000,0.0000000,pg/g,ppt,0.0236,0.40,U,,,5
5,MI,Lake Huron,GLNS15-1203,794414,794414.1,Sander vitreus,Walleye,Percidae,P,1.80,"1,2,3,4,6,7,8-HpCDD",35822-46-9,0.083,0.0100,0.0008300,pg/g,ppt,0.0200,0.40,K J,"LIAR, J; J","Low Ion Abundance Ratio, Estimated; Estimated",6
5,MI,Lake Huron,GLNS15-1203,794414,794414.1,Sander vitreus,Walleye,Percidae,P,1.80,OCDD,3268-87-9,0.101,0.0003,0.0000303,pg/g,ppt,0.0559,0.80,K J,"LIAR, J; J","Low Ion Abundance Ratio, Estimated; Estimated",7
5,MI,Lake Huron,GLNS15-1203,794414,794414.1,Sander vitreus,Walleye,Percidae,P,1.80,"2,3,7,8-TCDF",51207-31-9,0.472,0.1000,0.0472000,pg/g,ppt,0.0112,0.08,,CONF,Result confirmed on method-specified second GC column,8
5,MI,Lake Huron,GLNS15-1203,794414,794414.1,Sander vitreus,Walleye,Percidae,P,1.80,"1,2,3,7,8-PeCDF",57117-41-6,0.108,0.0300,0.0032400,pg/g,ppt,0.0212,0.40,J,J,Estimated,9
5,MI,Lake Huron,GLNS15-1203,794414,794414.1,Sander vitreus,Walleye,Percidae,P,1.80,"2,3,4,7,8-PeCDF",57117-31-4,0.160,0.3000,0.0480000,pg/g,ppt,0.0188,0.40,J,J,Estimated,10
5,MI,Lake Huron,GLNS15-1203,794414,794414.1,Sander vitreus,Walleye,Percidae,P,1.80,"1,2,3,4,7,8-HxCDF",70648-26-9,0.062,0.1000,0.0062000,pg/g,ppt,0.0292,0.40,K J,"HIAR, J; J","High Ion Abundance Ratio, Estimated; Estimated",11
5,MI,Lake Huron,GLNS15-1203,794414,794414.1,Sander vitreus,Walleye,Percidae,P,1.80,"1,2,3,6,7,8-HxCDF",57117-44-9,0.047,0.1000,0.0047000,pg/g,ppt,0.0188,0.40,K J,"LIAR, J; J","Low Ion Abundance Ratio, Estimated; Estimated",12
5,MI,Lake Huron,GLNS15-1203,794414,794414.1,Sander vitreus,Walleye,Percidae,P,1.80,"1,2,3,7,8,9-HxCDF",72918-21-9,,0.1000,0.0000000,pg/g,ppt,0.0240,0.40,U,,,13
5,MI,Lake Huron,GLNS15-1203,794414,794414.1,Sander vitreus,Walleye,Percidae,P,1.80,"2,3,4,6,7,8-HxCDF",60851-34-5,0.052,0.1000,0.0052000,pg/g,ppt,0.0252,0.40,J,J,Estimated,14
5,MI,Lake Huron,GLNS15-1203,794414,794414.1,Sander vitreus,Walleye,Percidae,P,1.80,"1,2,3,4,6,7,8-HpCDF",67562-39-4,0.050,0.0100,0.0005000,pg/g,ppt,0.0204,0.40,K J,"HIAR, J; J","High Ion Abundance Ratio, Estimated; Estimated",15
5,MI,Lake Huron,GLNS15-1203,794414,794414.1,Sander vitreus,Walleye,Percidae,P,1.80,"1,2,3,4,7,8,9-HpCDF",55673-89-7,,0.0100,0.0000000,pg/g,ppt,0.0208,0.40,U,,,16
5,MI,Lake Huron,GLNS15-1203,794414,794414.1,Sander vitreus,Walleye,Percidae,P,1.80,OCDF,39001-02-0,,0.0003,0.0000000,pg/g,ppt,0.0639,0.80,U,,,17
5,MI,Lake Huron,GLNS15-1203,794414,794414.1,Sander vitreus,Walleye,Percidae,P,1.80,Dioxin/furan TEQ,NA,0.372,,,pg/g,ppt,,,,,,18
5,MI,Lake Huron,GLNS15-1203,794414,794414.1,Sander vitreus,Walleye,Percidae,P,1.80,PCB TEQ,NA,1.090,,,pg/g,ppt,,,,,,19
5,MI,Lake Huron,GLNS15-1203,794414,794414.1,Sander vitreus,Walleye,Percidae,P,1.80,Total TEQ,NA,1.462,,,pg/g,ppt,,,,,,20
5,MI,Lake Huron,GLNS15-1205,780134,780134.1,Salvelinus namaycush,Lake trout,Salmonidae,P,3.60,"2,3,7,8-TCDD",1746-01-6,0.312,1.0000,0.3120000,pg/g,ppt,0.0132,0.08,,,,1
5,MI,Lake Huron,GLNS15-1205,780134,780134.1,Salvelinus namaycush,Lake trout,Salmonidae,P,3.60,"1,2,3,7,8-PeCDD",40321-76-4,0.675,1.0000,0.6750000,pg/g,ppt,0.0188,0.40,,,,2
5,MI,Lake Huron,GLNS15-1205,780134,780134.1,Salvelinus namaycush,Lake trout,Salmonidae,P,3.60,"1,2,3,4,7,8-HxCDD",39227-28-6,0.077,0.1000,0.0077000,pg/g,ppt,0.0192,0.40,J,J,Estimated,3
5,MI,Lake Huron,GLNS15-1205,780134,780134.1,Salvelinus namaycush,Lake trout,Salmonidae,P,3.60,"1,2,3,6,7,8-HxCDD",57653-85-7,0.217,0.1000,0.0217000,pg/g,ppt,0.0264,0.40,K J,"LIAR, J; J","Low Ion Abundance Ratio, Estimated; Estimated",4
5,MI,Lake Huron,GLNS15-1205,780134,780134.1,Salvelinus namaycush,Lake trout,Salmonidae,P,3.60,"1,2,3,7,8,9-HxCDD",19408-74-3,0.064,0.1000,0.0064000,pg/g,ppt,0.0236,0.40,J,CONF; J,Result confirmed on method-specified second GC column; Estimated,5
5,MI,Lake Huron,GLNS15-1205,780134,780134.1,Salvelinus namaycush,Lake trout,Salmonidae,P,3.60,"1,2,3,4,6,7,8-HpCDD",35822-46-9,0.104,0.0100,0.0010400,pg/g,ppt,0.0200,0.40,K J,"HIAR, J; J","High Ion Abundance Ratio, Estimated; Estimated",6
5,MI,Lake Huron,GLNS15-1205,780134,780134.1,Salvelinus namaycush,Lake trout,Salmonidae,P,3.60,OCDD,3268-87-9,,0.0003,0.0000000,pg/g,ppt,0.0559,0.80,U,,,7
5,MI,Lake Huron,GLNS15-1205,780134,780134.1,Salvelinus namaycush,Lake trout,Salmonidae,P,3.60,"2,3,7,8-TCDF",51207-31-9,3.990,0.1000,0.3990000,pg/g,ppt,0.0112,0.08,,CONF,Result confirmed on method-specified second GC column,8
5,MI,Lake Huron,GLNS15-1205,780134,780134.1,Salvelinus namaycush,Lake trout,Salmonidae,P,3.60,"1,2,3,7,8-PeCDF",57117-41-6,0.377,0.0300,0.0113100,pg/g,ppt,0.0212,0.40,J,J,Estimated,9
