EPA Region,State,Lake Name,Site ID,EPA Sample ID,Species ID,Scientific Name,Common Name,Family,Niche,% Lipids,Analyte,CAS Number,Amount,HH Screening Value,Over HH SV?,Unit 1,Unit 2,MDL,QL,Lab Qualifier Flag,SCC Code,Comments,Sort order
5,IL,Lake Michigan,NCCAGL10-QLM-10-20,560212,560212.1,Salmo trutta,Brown trout,Salmonidae,P,1.58,BDE-71,147217-81-0,0.00993,,,ng/g,ppb,0.000240,0.002250,M,"HRPD, J",,16
5,IL,Lake Michigan,NCCAGL10-QLM-10-20,560212,560212.1,Salmo trutta,Brown trout,Salmonidae,P,1.58,BDE-75,189084-63-7,0.03470,,,ng/g,ppb,0.000300,0.002250,M,,,17
5,IL,Lake Michigan,NCCAGL10-QLM-10-20,560212,560212.1,Salmo trutta,Brown trout,Salmonidae,P,1.58,BDE-77,93703-48-1,0.02910,,,ng/g,ppb,0.000270,0.002250,M,,,18
5,IL,Lake Michigan,NCCAGL10-QLM-10-20,560212,560212.1,Salmo trutta,Brown trout,Salmonidae,P,1.58,BDE-79,446254-48-4,0.13400,,,ng/g,ppb,0.000200,0.002250,M,,,19
5,IL,Lake Michigan,NCCAGL10-QLM-10-20,560212,560212.1,Salmo trutta,Brown trout,Salmonidae,P,1.58,BDE-85,182346-21-0,,,,ng/g,ppb,0.000550,0.003375,U,,,20
5,IL,Lake Michigan,NCCAGL10-QLM-10-20,560212,560212.1,Salmo trutta,Brown trout,Salmonidae,P,1.58,BDE-99,60348-60-9,3.98000,,,ng/g,ppb,0.003000,0.003375,,,,21
5,IL,Lake Michigan,NCCAGL10-QLM-10-20,560212,560212.1,Salmo trutta,Brown trout,Salmonidae,P,1.58,BDE-100,189084-64-8,4.17000,,,ng/g,ppb,0.000660,0.003375,,,,22
5,IL,Lake Michigan,NCCAGL10-QLM-10-20,560212,560212.1,Salmo trutta,Brown trout,Salmonidae,P,1.58,BDE-105,373594-78-6,,,,ng/g,ppb,0.000420,0.003375,U,,,23
5,IL,Lake Michigan,NCCAGL10-QLM-10-20,560212,560212.1,Salmo trutta,Brown trout,Salmonidae,P,1.58,BDE-116,189084-65-9,,,,ng/g,ppb,0.000750,0.003375,U,,,24
5,IL,Lake Michigan,NCCAGL10-QLM-10-20,560212,560212.1,Salmo trutta,Brown trout,Salmonidae,P,1.58,BDE-118,446254-80-4,0.18600,,,ng/g,ppb,0.000480,0.003375,,,,25
5,IL,Lake Michigan,NCCAGL10-QLM-10-20,560212,560212.1,Salmo trutta,Brown trout,Salmonidae,P,1.58,BDE-119/BDE-120,189084-66-0/417727-71-0,0.26400,,,ng/g,ppb,0.000611,0.006750,,,,26
5,IL,Lake Michigan,NCCAGL10-QLM-10-20,560212,560212.1,Salmo trutta,Brown trout,Salmonidae,P,1.58,BDE-126,366791-32-4,0.00230,,,ng/g,ppb,0.000260,0.003375,MJR,"HIAR, J","High Ion Abundance Ratio, Estimated",27
5,IL,Lake Michigan,NCCAGL10-QLM-10-20,560212,560212.1,Salmo trutta,Brown trout,Salmonidae,P,1.58,BDE-128,NA,0.00200,,,ng/g,ppb,0.000870,0.004500,JR,"HIAR, J","High Ion Abundance Ratio, Estimated",28
5,IL,Lake Michigan,NCCAGL10-QLM-10-20,560212,560212.1,Salmo trutta,Brown trout,Salmonidae,P,1.58,BDE-138/BDE-166,182677-30-1/189084-58-0,,,,ng/g,ppb,0.001330,0.009000,U,,,29
5,IL,Lake Michigan,NCCAGL10-QLM-10-20,560212,560212.1,Salmo trutta,Brown trout,Salmonidae,P,1.58,BDE-140,243982-83-4,0.03540,,,ng/g,ppb,0.000730,0.004500,,,,30
5,IL,Lake Michigan,NCCAGL10-QLM-10-20,560212,560212.1,Salmo trutta,Brown trout,Salmonidae,P,1.58,BDE-153,68631-49-2,1.45000,,,ng/g,ppb,0.000390,0.004500,,,,31
5,IL,Lake Michigan,NCCAGL10-QLM-10-20,560212,560212.1,Salmo trutta,Brown trout,Salmonidae,P,1.58,BDE-154,207122-15-4,2.67000,,,ng/g,ppb,0.000007,0.000045,,,,32
5,IL,Lake Michigan,NCCAGL10-QLM-10-20,560212,560212.1,Salmo trutta,Brown trout,Salmonidae,P,1.58,BDE-155,35854-94-5,0.27300,,,ng/g,ppb,0.000470,0.004500,,,,33
5,IL,Lake Michigan,NCCAGL10-QLM-10-20,560212,560212.1,Salmo trutta,Brown trout,Salmonidae,P,1.58,BDE-156,NA,,,,ng/g,ppb,0.000860,0.004500,U,,,34
5,IL,Lake Michigan,NCCAGL10-QLM-10-20,560212,560212.1,Salmo trutta,Brown trout,Salmonidae,P,1.58,BDE-181,189084-67-1,,,,ng/g,ppb,0.000570,0.005625,U,,,35
5,IL,Lake Michigan,NCCAGL10-QLM-10-20,560212,560212.1,Salmo trutta,Brown trout,Salmonidae,P,1.58,BDE-183,207122-16-5,0.05810,,,ng/g,ppb,0.000490,0.005625,,,,36
5,IL,Lake Michigan,NCCAGL10-QLM-10-20,560212,560212.1,Salmo trutta,Brown trout,Salmonidae,P,1.58,BDE-184,NA,0.01620,,,ng/g,ppb,0.000890,0.005625,,,,37
5,IL,Lake Michigan,NCCAGL10-QLM-10-20,560212,560212.1,Salmo trutta,Brown trout,Salmonidae,P,1.58,BDE-190,189084-68-2,,,,ng/g,ppb,0.000980,0.005625,U,,,38
5,IL,Lake Michigan,NCCAGL10-QLM-10-20,560212,560212.1,Salmo trutta,Brown trout,Salmonidae,P,1.58,BDE-191,NA,,,,ng/g,ppb,0.000840,0.005625,U,,,39
5,IL,Lake Michigan,NCCAGL10-QLM-10-20,560212,560212.1,Salmo trutta,Brown trout,Salmonidae,P,1.58,BDE-196,NA,0.00190,,,ng/g,ppb,0.000900,0.005625,MJR,"LIAR, J","Low Ion Abundance Ratio, Estimated",40
5,IL,Lake Michigan,NCCAGL10-QLM-10-20,560212,560212.1,Salmo trutta,Brown trout,Salmonidae,P,1.58,BDE-197,NA,0.00834,,,ng/g,ppb,0.000380,0.005625,M,,,41
5,IL,Lake Michigan,NCCAGL10-QLM-10-20,560212,560212.1,Salmo trutta,Brown trout,Salmonidae,P,1.58,BDE-203,337513-72-1,0.00255,,,ng/g,ppb,0.000320,0.005625,MJ,J,Estimated,42
5,IL,Lake Michigan,NCCAGL10-QLM-10-20,560212,560212.1,Salmo trutta,Brown trout,Salmonidae,P,1.58,BDE-206,63387-28-0,,,,ng/g,ppb,0.001360,0.022500,U,,,43
5,IL,Lake Michigan,NCCAGL10-QLM-10-20,560212,560212.1,Salmo trutta,Brown trout,Salmonidae,P,1.58,BDE-207,437701-79-6,0.00217,,,ng/g,ppb,0.001560,0.022500,MJ,J,Estimated,44
5,IL,Lake Michigan,NCCAGL10-QLM-10-20,560212,560212.1,Salmo trutta,Brown trout,Salmonidae,P,1.58,BDE-208,NA,,,,ng/g,ppb,0.001760,0.022500,U,,,45
5,IL,Lake Michigan,NCCAGL10-QLM-10-20,560212,560212.1,Salmo trutta,Brown trout,Salmonidae,P,1.58,BDE-209,1163-19-5,,,,ng/g,ppb,0.006060,0.022500,,"B, RNON","Blank Contamination, Result Reported as a Non-detect",46
5,IL,Lake Michigan,NCCAGL10-QLM-10-20,560212,560212.1,Salmo trutta,Brown trout,Salmonidae,P,1.58,HBB,87-82-1,,,,ng/g,ppb,0.000810,0.002250,U,,,47
5,IL,Lake Michigan,NCCAGL10-QLM-10-20,560212,560212.1,Salmo trutta,Brown trout,Salmonidae,P,1.58,PBEB,85-22-3,,,,ng/g,ppb,0.000260,0.002250,U,,,48
5,IL,Lake Michigan,NCCAGL10-QLM-10-20,560212,560212.1,Salmo trutta,Brown trout,Salmonidae,P,1.58,Summed PBDEs (52),NA,29.02449,210,Does not exceed SV,ng/g,ppb,,,,,,49
5,IN,Lake Michigan,NCCAGL10-1069,560204,560204.1,Aplodinotus grunniens,Freshwater drum,Sciaenidae,P,3.64,BDE-7,171977-44-9,0.00047,,,ng/g,ppb,0.000460,0.002250,MJ,J,Estimated,1
5,IN,Lake Michigan,NCCAGL10-1069,560204,560204.1,Aplodinotus grunniens,Freshwater drum,Sciaenidae,P,3.64,BDE-8/BDE-11,147217-71-8/6903-63-5,0.00101,,,ng/g,ppb,0.000470,0.004500,MJ,J,Estimated,2
5,IN,Lake Michigan,NCCAGL10-1069,560204,560204.1,Aplodinotus grunniens,Freshwater drum,Sciaenidae,P,3.64,BDE-10,51930-04-2,,,,ng/g,ppb,0.000330,0.002250,U,LLCS,Low LCS result,3
5,IN,Lake Michigan,NCCAGL10-1069,560204,560204.1,Aplodinotus grunniens,Freshwater drum,Sciaenidae,P,3.64,BDE-12/BDE-13,189084-59-1/3694-71-7,0.00200,,,ng/g,ppb,0.000580,0.004500,MJR,"HIAR, J","High Ion Abundance Ratio, Estimated",4
5,IN,Lake Michigan,NCCAGL10-1069,560204,560204.1,Aplodinotus grunniens,Freshwater drum,Sciaenidae,P,3.64,BDE-15,2050-47-7,0.00987,,,ng/g,ppb,0.000120,0.002250,,,,5
5,IN,Lake Michigan,NCCAGL10-1069,560204,560204.1,Aplodinotus grunniens,Freshwater drum,Sciaenidae,P,3.64,BDE-17/BDE-25,147217-75-2/147217-77-4,0.02980,,,ng/g,ppb,0.000480,0.004500,,,,6
5,IN,Lake Michigan,NCCAGL10-1069,560204,560204.1,Aplodinotus grunniens,Freshwater drum,Sciaenidae,P,3.64,BDE-28/BDE-33,41318-75-6/147217-78-5,0.12900,,,ng/g,ppb,0.000500,0.004500,,,,7
5,IN,Lake Michigan,NCCAGL10-1069,560204,560204.1,Aplodinotus grunniens,Freshwater drum,Sciaenidae,P,3.64,BDE-30,155999-95-4,,,,ng/g,ppb,0.000570,0.002250,U,,,8
5,IN,Lake Michigan,NCCAGL10-1069,560204,560204.1,Aplodinotus grunniens,Freshwater drum,Sciaenidae,P,3.64,BDE-32,189084-60-4,0.00263,,,ng/g,ppb,0.000250,0.002250,,,,9
5,IN,Lake Michigan,NCCAGL10-1069,560204,560204.1,Aplodinotus grunniens,Freshwater drum,Sciaenidae,P,3.64,BDE-35,147217-80-9,0.13000,,,ng/g,ppb,0.000150,0.002250,R,"LIAR, J","Low Ion Abundance Ratio, Estimated",10
5,IN,Lake Michigan,NCCAGL10-1069,560204,560204.1,Aplodinotus grunniens,Freshwater drum,Sciaenidae,P,3.64,BDE-37,147217-81-0,0.00469,,,ng/g,ppb,0.000210,0.002250,,,,11
5,IN,Lake Michigan,NCCAGL10-1069,560204,560204.1,Aplodinotus grunniens,Freshwater drum,Sciaenidae,P,3.64,BDE-47,5436-43-1,4.02000,,,ng/g,ppb,0.000960,0.002250,,"B, RNAF","Blank Contamination, Result Not Affected",12
5,IN,Lake Michigan,NCCAGL10-1069,560204,560204.1,Aplodinotus grunniens,Freshwater drum,Sciaenidae,P,3.64,BDE-49,243982-82-3,0.54500,,,ng/g,ppb,0.000290,0.002250,,,,13
5,IN,Lake Michigan,NCCAGL10-1069,560204,560204.1,Aplodinotus grunniens,Freshwater drum,Sciaenidae,P,3.64,BDE-51,189084-57-9,0.03710,,,ng/g,ppb,0.000280,0.002250,,,,14
5,IN,Lake Michigan,NCCAGL10-1069,560204,560204.1,Aplodinotus grunniens,Freshwater drum,Sciaenidae,P,3.64,BDE-66,189084-61-5,0.12800,,,ng/g,ppb,0.000321,0.002250,,,,15
5,IN,Lake Michigan,NCCAGL10-1069,560204,560204.1,Aplodinotus grunniens,Freshwater drum,Sciaenidae,P,3.64,BDE-71,147217-81-0,,,,ng/g,ppb,0.000240,0.002250,U,,,16
5,IN,Lake Michigan,NCCAGL10-1069,560204,560204.1,Aplodinotus grunniens,Freshwater drum,Sciaenidae,P,3.64,BDE-75,189084-63-7,0.00701,,,ng/g,ppb,0.000300,0.002250,,,,17
5,IN,Lake Michigan,NCCAGL10-1069,560204,560204.1,Aplodinotus grunniens,Freshwater drum,Sciaenidae,P,3.64,BDE-77,93703-48-1,0.00469,,,ng/g,ppb,0.000270,0.002250,M,,,18
5,IN,Lake Michigan,NCCAGL10-1069,560204,560204.1,Aplodinotus grunniens,Freshwater drum,Sciaenidae,P,3.64,BDE-79,446254-48-4,0.02210,,,ng/g,ppb,0.000200,0.002250,M,,,19
5,IN,Lake Michigan,NCCAGL10-1069,560204,560204.1,Aplodinotus grunniens,Freshwater drum,Sciaenidae,P,3.64,BDE-85,182346-21-0,,,,ng/g,ppb,0.000550,0.003375,U,,,20
5,IN,Lake Michigan,NCCAGL10-1069,560204,560204.1,Aplodinotus grunniens,Freshwater drum,Sciaenidae,P,3.64,BDE-99,60348-60-9,3.69000,,,ng/g,ppb,0.003000,0.003375,,,,21
5,IN,Lake Michigan,NCCAGL10-1069,560204,560204.1,Aplodinotus grunniens,Freshwater drum,Sciaenidae,P,3.64,BDE-100,189084-64-8,2.22000,,,ng/g,ppb,0.000660,0.003375,,,,22
5,IN,Lake Michigan,NCCAGL10-1069,560204,560204.1,Aplodinotus grunniens,Freshwater drum,Sciaenidae,P,3.64,BDE-105,373594-78-6,,,,ng/g,ppb,0.000420,0.003375,U,,,23
5,IN,Lake Michigan,NCCAGL10-1069,560204,560204.1,Aplodinotus grunniens,Freshwater drum,Sciaenidae,P,3.64,BDE-116,189084-65-9,0.05220,,,ng/g,ppb,0.000750,0.003375,M,,,24
5,IN,Lake Michigan,NCCAGL10-1069,560204,560204.1,Aplodinotus grunniens,Freshwater drum,Sciaenidae,P,3.64,BDE-118,446254-80-4,0.09400,,,ng/g,ppb,0.000480,0.003375,M,,,25
5,IN,Lake Michigan,NCCAGL10-1069,560204,560204.1,Aplodinotus grunniens,Freshwater drum,Sciaenidae,P,3.64,BDE-119/BDE-120,189084-66-0/417727-71-0,0.17600,,,ng/g,ppb,0.000611,0.006750,,,,26
5,IN,Lake Michigan,NCCAGL10-1069,560204,560204.1,Aplodinotus grunniens,Freshwater drum,Sciaenidae,P,3.64,BDE-126,366791-32-4,0.00416,,,ng/g,ppb,0.000260,0.003375,M,,,27
5,IN,Lake Michigan,NCCAGL10-1069,560204,560204.1,Aplodinotus grunniens,Freshwater drum,Sciaenidae,P,3.64,BDE-128,NA,0.01870,,,ng/g,ppb,0.000870,0.004500,,,,28
5,IN,Lake Michigan,NCCAGL10-1069,560204,560204.1,Aplodinotus grunniens,Freshwater drum,Sciaenidae,P,3.64,BDE-138/BDE-166,182677-30-1/189084-58-0,0.00280,,,ng/g,ppb,0.001330,0.009000,JR,"LIAR, J","Low Ion Abundance Ratio, Estimated",29
5,IN,Lake Michigan,NCCAGL10-1069,560204,560204.1,Aplodinotus grunniens,Freshwater drum,Sciaenidae,P,3.64,BDE-140,243982-83-4,0.03290,,,ng/g,ppb,0.000730,0.004500,,,,30
5,IN,Lake Michigan,NCCAGL10-1069,560204,560204.1,Aplodinotus grunniens,Freshwater drum,Sciaenidae,P,3.64,BDE-153,68631-49-2,1.49000,,,ng/g,ppb,0.000390,0.004500,,,,31
5,IN,Lake Michigan,NCCAGL10-1069,560204,560204.1,Aplodinotus grunniens,Freshwater drum,Sciaenidae,P,3.64,BDE-154,207122-15-4,1.77000,,,ng/g,ppb,0.000007,0.000045,,,,32
5,IN,Lake Michigan,NCCAGL10-1069,560204,560204.1,Aplodinotus grunniens,Freshwater drum,Sciaenidae,P,3.64,BDE-155,35854-94-5,0.16000,,,ng/g,ppb,0.000470,0.004500,,,,33
5,IN,Lake Michigan,NCCAGL10-1069,560204,560204.1,Aplodinotus grunniens,Freshwater drum,Sciaenidae,P,3.64,BDE-156,NA,,,,ng/g,ppb,0.000860,0.004500,U,,,34
5,IN,Lake Michigan,NCCAGL10-1069,560204,560204.1,Aplodinotus grunniens,Freshwater drum,Sciaenidae,P,3.64,BDE-181,189084-67-1,,,,ng/g,ppb,0.000570,0.005625,U,,,35
5,IN,Lake Michigan,NCCAGL10-1069,560204,560204.1,Aplodinotus grunniens,Freshwater drum,Sciaenidae,P,3.64,BDE-183,207122-16-5,0.10000,,,ng/g,ppb,0.000490,0.005625,,,,36
5,IN,Lake Michigan,NCCAGL10-1069,560204,560204.1,Aplodinotus grunniens,Freshwater drum,Sciaenidae,P,3.64,BDE-184,NA,0.02970,,,ng/g,ppb,0.000890,0.005625,,,,37
5,IN,Lake Michigan,NCCAGL10-1069,560204,560204.1,Aplodinotus grunniens,Freshwater drum,Sciaenidae,P,3.64,BDE-190,189084-68-2,,,,ng/g,ppb,0.000980,0.005625,U,,,38
5,IN,Lake Michigan,NCCAGL10-1069,560204,560204.1,Aplodinotus grunniens,Freshwater drum,Sciaenidae,P,3.64,BDE-191,NA,,,,ng/g,ppb,0.000840,0.005625,U,,,39
5,IN,Lake Michigan,NCCAGL10-1069,560204,560204.1,Aplodinotus grunniens,Freshwater drum,Sciaenidae,P,3.64,BDE-196,NA,0.00385,,,ng/g,ppb,0.000900,0.005625,MJ,J,Estimated,40
5,IN,Lake Michigan,NCCAGL10-1069,560204,560204.1,Aplodinotus grunniens,Freshwater drum,Sciaenidae,P,3.64,BDE-197,NA,0.03780,,,ng/g,ppb,0.000380,0.005625,,,,41
5,IN,Lake Michigan,NCCAGL10-1069,560204,560204.1,Aplodinotus grunniens,Freshwater drum,Sciaenidae,P,3.64,BDE-203,337513-72-1,0.00865,,,ng/g,ppb,0.000320,0.005625,M,,,42
5,IN,Lake Michigan,NCCAGL10-1069,560204,560204.1,Aplodinotus grunniens,Freshwater drum,Sciaenidae,P,3.64,BDE-206,63387-28-0,,,,ng/g,ppb,0.001360,0.022500,U,,,43
5,IN,Lake Michigan,NCCAGL10-1069,560204,560204.1,Aplodinotus grunniens,Freshwater drum,Sciaenidae,P,3.64,BDE-207,437701-79-6,0.00240,,,ng/g,ppb,0.001560,0.022500,MJ,J,Estimated,44
5,IN,Lake Michigan,NCCAGL10-1069,560204,560204.1,Aplodinotus grunniens,Freshwater drum,Sciaenidae,P,3.64,BDE-208,NA,0.00296,,,ng/g,ppb,0.001760,0.022500,MJ,J,Estimated,45
5,IN,Lake Michigan,NCCAGL10-1069,560204,560204.1,Aplodinotus grunniens,Freshwater drum,Sciaenidae,P,3.64,BDE-209,1163-19-5,0.00960,,,ng/g,ppb,0.006060,0.022500,MJR,"LIAR, J","Low Ion Abundance Ratio, Estimated",46
5,IN,Lake Michigan,NCCAGL10-1069,560204,560204.1,Aplodinotus grunniens,Freshwater drum,Sciaenidae,P,3.64,HBB,87-82-1,,,,ng/g,ppb,0.000810,0.002250,U,,,47
5,IN,Lake Michigan,NCCAGL10-1069,560204,560204.1,Aplodinotus grunniens,Freshwater drum,Sciaenidae,P,3.64,PBEB,85-22-3,,,,ng/g,ppb,0.000260,0.002250,U,,,48
5,IN,Lake Michigan,NCCAGL10-1069,560204,560204.1,Aplodinotus grunniens,Freshwater drum,Sciaenidae,P,3.64,Summed PBDEs (52),NA,14.97909,210,Does not exceed SV,ng/g,ppb,,,,,,49
5,IN,Lake Michigan,NCCAGL10-1088,560205,560205.1,Oncorhynchus tshawytscha,Chinook salmon,Salmonidae,P,2.41,BDE-7,171977-44-9,0.00060,,,ng/g,ppb,0.000460,0.002250,MJR,"HIAR, J","High Ion Abundance Ratio, Estimated",1
5,IN,Lake Michigan,NCCAGL10-1088,560205,560205.1,Oncorhynchus tshawytscha,Chinook salmon,Salmonidae,P,2.41,BDE-8/BDE-11,147217-71-8/6903-63-5,0.00109,,,ng/g,ppb,0.000470,0.004500,MJ,J,Estimated,2
5,IN,Lake Michigan,NCCAGL10-1088,560205,560205.1,Oncorhynchus tshawytscha,Chinook salmon,Salmonidae,P,2.41,BDE-10,51930-04-2,,,,ng/g,ppb,0.000330,0.002250,U,,,3
5,IN,Lake Michigan,NCCAGL10-1088,560205,560205.1,Oncorhynchus tshawytscha,Chinook salmon,Salmonidae,P,2.41,BDE-12/BDE-13,189084-59-1/3694-71-7,0.00240,,,ng/g,ppb,0.000580,0.004500,MJR,"HIAR, J","High Ion Abundance Ratio, Estimated",4
5,IN,Lake Michigan,NCCAGL10-1088,560205,560205.1,Oncorhynchus tshawytscha,Chinook salmon,Salmonidae,P,2.41,BDE-15,2050-47-7,0.00658,,,ng/g,ppb,0.000120,0.002250,MJ,J,Estimated,5
5,IN,Lake Michigan,NCCAGL10-1088,560205,560205.1,Oncorhynchus tshawytscha,Chinook salmon,Salmonidae,P,2.41,BDE-17/BDE-25,147217-75-2/147217-77-4,0.03240,,,ng/g,ppb,0.000480,0.004500,M,,,6
5,IN,Lake Michigan,NCCAGL10-1088,560205,560205.1,Oncorhynchus tshawytscha,Chinook salmon,Salmonidae,P,2.41,BDE-28/BDE-33,41318-75-6/147217-78-5,0.21000,,,ng/g,ppb,0.000500,0.004500,,,,7
5,IN,Lake Michigan,NCCAGL10-1088,560205,560205.1,Oncorhynchus tshawytscha,Chinook salmon,Salmonidae,P,2.41,BDE-30,155999-95-4,,,,ng/g,ppb,0.000570,0.002250,U,,,8
5,IN,Lake Michigan,NCCAGL10-1088,560205,560205.1,Oncorhynchus tshawytscha,Chinook salmon,Salmonidae,P,2.41,BDE-32,189084-60-4,0.00340,,,ng/g,ppb,0.000250,0.002250,M,,,9
5,IN,Lake Michigan,NCCAGL10-1088,560205,560205.1,Oncorhynchus tshawytscha,Chinook salmon,Salmonidae,P,2.41,BDE-35,147217-80-9,0.11000,,,ng/g,ppb,0.000150,0.002250,R,"LIAR, J","Low Ion Abundance Ratio, Estimated",10
5,IN,Lake Michigan,NCCAGL10-1088,560205,560205.1,Oncorhynchus tshawytscha,Chinook salmon,Salmonidae,P,2.41,BDE-37,147217-81-0,0.00566,,,ng/g,ppb,0.000210,0.002250,M,,,11
5,IN,Lake Michigan,NCCAGL10-1088,560205,560205.1,Oncorhynchus tshawytscha,Chinook salmon,Salmonidae,P,2.41,BDE-47,5436-43-1,6.06000,,,ng/g,ppb,0.000960,0.002250,,"B, RNAF","Blank Contamination, Result Not Affected",12
5,IN,Lake Michigan,NCCAGL10-1088,560205,560205.1,Oncorhynchus tshawytscha,Chinook salmon,Salmonidae,P,2.41,BDE-49,243982-82-3,0.86000,,,ng/g,ppb,0.000290,0.002250,M,,,13
5,IN,Lake Michigan,NCCAGL10-1088,560205,560205.1,Oncorhynchus tshawytscha,Chinook salmon,Salmonidae,P,2.41,BDE-51,189084-57-9,0.03540,,,ng/g,ppb,0.000280,0.002250,M,,,14
5,IN,Lake Michigan,NCCAGL10-1088,560205,560205.1,Oncorhynchus tshawytscha,Chinook salmon,Salmonidae,P,2.41,BDE-66,189084-61-5,0.28100,,,ng/g,ppb,0.000321,0.002250,,,,15
5,IN,Lake Michigan,NCCAGL10-1088,560205,560205.1,Oncorhynchus tshawytscha,Chinook salmon,Salmonidae,P,2.41,BDE-71,147217-81-0,0.07250,,,ng/g,ppb,0.000240,0.002250,M,"HRPD, J",,16
5,IN,Lake Michigan,NCCAGL10-1088,560205,560205.1,Oncorhynchus tshawytscha,Chinook salmon,Salmonidae,P,2.41,BDE-75,189084-63-7,0.01180,,,ng/g,ppb,0.000300,0.002250,M,,,17
5,IN,Lake Michigan,NCCAGL10-1088,560205,560205.1,Oncorhynchus tshawytscha,Chinook salmon,Salmonidae,P,2.41,BDE-77,93703-48-1,0.00914,,,ng/g,ppb,0.000270,0.002250,M,,,18
5,IN,Lake Michigan,NCCAGL10-1088,560205,560205.1,Oncorhynchus tshawytscha,Chinook salmon,Salmonidae,P,2.41,BDE-79,446254-48-4,0.04000,,,ng/g,ppb,0.000200,0.002250,M,,,19
5,IN,Lake Michigan,NCCAGL10-1088,560205,560205.1,Oncorhynchus tshawytscha,Chinook salmon,Salmonidae,P,2.41,BDE-85,182346-21-0,,,,ng/g,ppb,0.000550,0.003375,U,,,20
5,IN,Lake Michigan,NCCAGL10-1088,560205,560205.1,Oncorhynchus tshawytscha,Chinook salmon,Salmonidae,P,2.41,BDE-99,60348-60-9,3.23000,,,ng/g,ppb,0.003000,0.003375,,,,21
5,IN,Lake Michigan,NCCAGL10-1088,560205,560205.1,Oncorhynchus tshawytscha,Chinook salmon,Salmonidae,P,2.41,BDE-100,189084-64-8,2.32000,,,ng/g,ppb,0.000660,0.003375,,,,22
5,IN,Lake Michigan,NCCAGL10-1088,560205,560205.1,Oncorhynchus tshawytscha,Chinook salmon,Salmonidae,P,2.41,BDE-105,373594-78-6,,,,ng/g,ppb,0.000420,0.003375,U,,,23
5,IN,Lake Michigan,NCCAGL10-1088,560205,560205.1,Oncorhynchus tshawytscha,Chinook salmon,Salmonidae,P,2.41,BDE-116,189084-65-9,,,,ng/g,ppb,0.000750,0.003375,U,,,24
5,IN,Lake Michigan,NCCAGL10-1088,560205,560205.1,Oncorhynchus tshawytscha,Chinook salmon,Salmonidae,P,2.41,BDE-118,446254-80-4,0.07950,,,ng/g,ppb,0.000480,0.003375,,,,25
5,IN,Lake Michigan,NCCAGL10-1088,560205,560205.1,Oncorhynchus tshawytscha,Chinook salmon,Salmonidae,P,2.41,BDE-119/BDE-120,189084-66-0/417727-71-0,0.15000,,,ng/g,ppb,0.000611,0.006750,,,,26
5,IN,Lake Michigan,NCCAGL10-1088,560205,560205.1,Oncorhynchus tshawytscha,Chinook salmon,Salmonidae,P,2.41,BDE-126,366791-32-4,0.00188,,,ng/g,ppb,0.000260,0.003375,J,J,Estimated,27
5,IN,Lake Michigan,NCCAGL10-1088,560205,560205.1,Oncorhynchus tshawytscha,Chinook salmon,Salmonidae,P,2.41,BDE-128,NA,,,,ng/g,ppb,0.000870,0.004500,U,,,28
5,IN,Lake Michigan,NCCAGL10-1088,560205,560205.1,Oncorhynchus tshawytscha,Chinook salmon,Salmonidae,P,2.41,BDE-138/BDE-166,182677-30-1/189084-58-0,,,,ng/g,ppb,0.001330,0.009000,U,,,29
5,IN,Lake Michigan,NCCAGL10-1088,560205,560205.1,Oncorhynchus tshawytscha,Chinook salmon,Salmonidae,P,2.41,BDE-140,243982-83-4,0.01600,,,ng/g,ppb,0.000730,0.004500,MR,"HIAR, J","High Ion Abundance Ratio, Estimated",30
5,IN,Lake Michigan,NCCAGL10-1088,560205,560205.1,Oncorhynchus tshawytscha,Chinook salmon,Salmonidae,P,2.41,BDE-153,68631-49-2,0.74300,,,ng/g,ppb,0.000390,0.004500,,,,31
5,IN,Lake Michigan,NCCAGL10-1088,560205,560205.1,Oncorhynchus tshawytscha,Chinook salmon,Salmonidae,P,2.41,BDE-154,207122-15-4,1.17000,,,ng/g,ppb,0.000007,0.000045,,,,32
5,IN,Lake Michigan,NCCAGL10-1088,560205,560205.1,Oncorhynchus tshawytscha,Chinook salmon,Salmonidae,P,2.41,BDE-155,35854-94-5,0.18500,,,ng/g,ppb,0.000470,0.004500,,,,33
5,IN,Lake Michigan,NCCAGL10-1088,560205,560205.1,Oncorhynchus tshawytscha,Chinook salmon,Salmonidae,P,2.41,BDE-156,NA,,,,ng/g,ppb,0.000860,0.004500,U,,,34
5,IN,Lake Michigan,NCCAGL10-1088,560205,560205.1,Oncorhynchus tshawytscha,Chinook salmon,Salmonidae,P,2.41,BDE-181,189084-67-1,,,,ng/g,ppb,0.000570,0.005625,U,,,35
5,IN,Lake Michigan,NCCAGL10-1088,560205,560205.1,Oncorhynchus tshawytscha,Chinook salmon,Salmonidae,P,2.41,BDE-183,207122-16-5,0.02410,,,ng/g,ppb,0.000490,0.005625,,,,36
5,IN,Lake Michigan,NCCAGL10-1088,560205,560205.1,Oncorhynchus tshawytscha,Chinook salmon,Salmonidae,P,2.41,BDE-184,NA,0.00982,,,ng/g,ppb,0.000890,0.005625,,,,37
5,IN,Lake Michigan,NCCAGL10-1088,560205,560205.1,Oncorhynchus tshawytscha,Chinook salmon,Salmonidae,P,2.41,BDE-190,189084-68-2,,,,ng/g,ppb,0.000980,0.005625,U,,,38
