EPA Region,State,Lake,Site ID,EPA Sample ID,Species ID,Scientific Name,Common Name,Family,Niche,Analyte,Lipid Number,CAS Number,Amount,Units,MDL,QL,Lab Flag,SCC Code,Comments,Sort Oder
2,NY,Lake Erie,NGL20_NY-10005,153156,153156.1,Micropterus dolomieu,Smallmouth bass,Centrarchidae,P,cis-10-Heptadecenoic acid,C17:1,62528-80-7,254.12,µg/g,0.09,0.27,MM,,,12
2,NY,Lake Erie,NGL20_NY-10005,153156,153156.1,Micropterus dolomieu,Smallmouth bass,Centrarchidae,P,Stearic acid,C18:0,57-11-4,682.12,µg/g,0.69,2.07,db,,,13
2,NY,Lake Erie,NGL20_NY-10005,153156,153156.1,Micropterus dolomieu,Smallmouth bass,Centrarchidae,P,Oleic acid,C18:1n9 cis,112-80-1,7877.76,µg/g,10.60,31.80,MM,,,14
2,NY,Lake Erie,NGL20_NY-10005,153156,153156.1,Micropterus dolomieu,Smallmouth bass,Centrarchidae,P,Elaidic acid,C18:1n9 trans,112-79-8,80.25,µg/g,0.30,0.90,MM,,,15
2,NY,Lake Erie,NGL20_NY-10005,153156,153156.1,Micropterus dolomieu,Smallmouth bass,Centrarchidae,P,cis-Vaccenic acid,C18:1w7,693-72-1,1279.52,µg/g,2.26,6.78,MM,,,16
2,NY,Lake Erie,NGL20_NY-10005,153156,153156.1,Micropterus dolomieu,Smallmouth bass,Centrarchidae,P,Linoleic acid,C18:2n6 cis,60-33-3,722.24,µg/g,1.60,4.80,bb,,,17
2,NY,Lake Erie,NGL20_NY-10005,153156,153156.1,Micropterus dolomieu,Smallmouth bass,Centrarchidae,P,Linolelaidic acid,C18:2 trans,506-21-8,637.53,µg/g,0.93,2.79,MM,,,18
2,NY,Lake Erie,NGL20_NY-10005,153156,153156.1,Micropterus dolomieu,Smallmouth bass,Centrarchidae,P,Linolenic acid,C18:3n3,463-40-1,543.91,µg/g,3.50,10.50,MM,,,19
2,NY,Lake Erie,NGL20_NY-10005,153156,153156.1,Micropterus dolomieu,Smallmouth bass,Centrarchidae,P,gamma-Linolenic acid,C18:3n6,506-26-3,44.58,µg/g,0.34,1.02,bb,,,20
2,NY,Lake Erie,NGL20_NY-10005,153156,153156.1,Micropterus dolomieu,Smallmouth bass,Centrarchidae,P,Octadecatetraenoic acid,C18:4n3,2091-28-3,160.5,µg/g,3.50,10.50,bd,,,21
2,NY,Lake Erie,NGL20_NY-10005,153156,153156.1,Micropterus dolomieu,Smallmouth bass,Centrarchidae,P,Arachidic acid,C20:0,506-30-9,22.29,µg/g,0.09,0.27,MM,,,22
2,NY,Lake Erie,NGL20_NY-10005,153156,153156.1,Micropterus dolomieu,Smallmouth bass,Centrarchidae,P,Eicosenoic acid,C20:1n9,29204-02-2,,µg/g,3.50,10.50,MM,,,23
2,NY,Lake Erie,NGL20_NY-10005,153156,153156.1,Micropterus dolomieu,Smallmouth bass,Centrarchidae,P,Eicosadienoic acid,C20:2,2091-39-6,71.33,µg/g,0.16,0.48,MM,,,24
2,NY,Lake Erie,NGL20_NY-10005,153156,153156.1,Micropterus dolomieu,Smallmouth bass,Centrarchidae,P,Eicosatrienoic acid,C20:3n3,2091-27-2,,µg/g,2.04,6.12,MM-,,,25
2,NY,Lake Erie,NGL20_NY-10005,153156,153156.1,Micropterus dolomieu,Smallmouth bass,Centrarchidae,P,Dihomo-gamma-linolenic acid,C20:3n6,1783-84-2,57.96,µg/g,0.32,0.96,MM,,,26
2,NY,Lake Erie,NGL20_NY-10005,153156,153156.1,Micropterus dolomieu,Smallmouth bass,Centrarchidae,P,Arachidonic acid,C20:4n6,506-32-1,1426.65,µg/g,1.67,5.01,MM,,,27
2,NY,Lake Erie,NGL20_NY-10005,153156,153156.1,Micropterus dolomieu,Smallmouth bass,Centrarchidae,P,Eicosapentaenoic acid,C20:5n3,10417-94-4,829.24,µg/g,0.20,0.60,MM,,,28
2,NY,Lake Erie,NGL20_NY-10005,153156,153156.1,Micropterus dolomieu,Smallmouth bass,Centrarchidae,P,Heneicosanoic acid,C21:0,2363-71-5,17.83,µg/g,0.12,0.36,MM,,,29
2,NY,Lake Erie,NGL20_NY-10005,153156,153156.1,Micropterus dolomieu,Smallmouth bass,Centrarchidae,P,Behenic acid,C22:0,112-85-6,,µg/g,0.09,0.27,,,,30
2,NY,Lake Erie,NGL20_NY-10005,153156,153156.1,Micropterus dolomieu,Smallmouth bass,Centrarchidae,P,Erucic acid,C22:1n9,112-86-7,17.83,µg/g,0.14,0.42,MM,,,31
2,NY,Lake Erie,NGL20_NY-10005,153156,153156.1,Micropterus dolomieu,Smallmouth bass,Centrarchidae,P,Cetoleic acid,C22:1n11,1002-96-6,,µg/g,0.14,0.42,,,,32
2,NY,Lake Erie,NGL20_NY-10005,153156,153156.1,Micropterus dolomieu,Smallmouth bass,Centrarchidae,P,"13,16-Docosadienoic acid",C22:2,7370-49-2,,µg/g,1.84,5.52,MM-,,,33
2,NY,Lake Erie,NGL20_NY-10005,153156,153156.1,Micropterus dolomieu,Smallmouth bass,Centrarchidae,P,Docosapentaenoic acid,C22:5n3,24880-45-3,1591.6,µg/g,2.49,7.47,bb,,,34
2,NY,Lake Erie,NGL20_NY-10005,153156,153156.1,Micropterus dolomieu,Smallmouth bass,Centrarchidae,P,Docosahexaenoic acid,C22:6n3,6217-54-5,2621.46,µg/g,2.49,7.47,MM,,,35
2,NY,Lake Erie,NGL20_NY-10005,153156,153156.1,Micropterus dolomieu,Smallmouth bass,Centrarchidae,P,Tricosanoic acid,C23:0,2433-96-7,147.12,µg/g,0.15,0.45,MM,,,36
2,NY,Lake Erie,NGL20_NY-10005,153156,153156.1,Micropterus dolomieu,Smallmouth bass,Centrarchidae,P,Lignoceric acid,C24:0,557-59-5,13.37,µg/g,0.09,0.27,MM,,,37
2,NY,Lake Erie,NGL20_NY-10005,153156,153156.1,Micropterus dolomieu,Smallmouth bass,Centrarchidae,P,Nervonic acid,C24:1n9,506-37-6 ,263.04,µg/g,0.63,1.89,MM,,,38
2,NY,Lake Erie,NGL20_NY-10006,153376,153376.1,Micropterus dolomieu,Smallmouth bass,Centrarchidae,P,Decanoic acid,C10:0,334-48-5,,µg/g,3.00,9.00,,,,1
2,NY,Lake Erie,NGL20_NY-10006,153376,153376.1,Micropterus dolomieu,Smallmouth bass,Centrarchidae,P,Undecanoic acid,C11:0,112-37-8,,µg/g,3.00,9.00,,,,2
2,NY,Lake Erie,NGL20_NY-10006,153376,153376.1,Micropterus dolomieu,Smallmouth bass,Centrarchidae,P,Dodecanoic acid,C12:0,143-07-7,,µg/g,3.00,9.00,MM,,,3
2,NY,Lake Erie,NGL20_NY-10006,153376,153376.1,Micropterus dolomieu,Smallmouth bass,Centrarchidae,P,Tridecanoic acid,C13:0,638-53-9,,µg/g,0.09,0.27,dd,,,4
2,NY,Lake Erie,NGL20_NY-10006,153376,153376.1,Micropterus dolomieu,Smallmouth bass,Centrarchidae,P,Myristic acid,C14:0,544-63-8,799.55,µg/g,1.89,5.67,bb,,,5
2,NY,Lake Erie,NGL20_NY-10006,153376,153376.1,Micropterus dolomieu,Smallmouth bass,Centrarchidae,P,Myristoleic acid,C14:1,544-64-9,62.61,µg/g,0.18,0.54,bb,,,6
2,NY,Lake Erie,NGL20_NY-10006,153376,153376.1,Micropterus dolomieu,Smallmouth bass,Centrarchidae,P,Pentadecanoic acid,C15:0,1002-84-2,86.7,µg/g,0.36,1.08,MM,,,7
2,NY,Lake Erie,NGL20_NY-10006,153376,153376.1,Micropterus dolomieu,Smallmouth bass,Centrarchidae,P,cis-10-Pentadecenoic acid,C15:1,84743-29-3,,µg/g,0.09,0.27,,,,8
2,NY,Lake Erie,NGL20_NY-10006,153376,153376.1,Micropterus dolomieu,Smallmouth bass,Centrarchidae,P,Palmitic acid,C16:0,57-10-3,5938.79,µg/g,6.72,20.16,MM,,,9
2,NY,Lake Erie,NGL20_NY-10006,153376,153376.1,Micropterus dolomieu,Smallmouth bass,Centrarchidae,P,cis-7-Hexadecenoic acid,C16:1,629-57-2,5153.7,µg/g,7.14,21.42,MM,,,10
2,NY,Lake Erie,NGL20_NY-10006,153376,153376.1,Micropterus dolomieu,Smallmouth bass,Centrarchidae,P,Heptadecanoic acid,C17:0,506-12-7,134.86,µg/g,0.33,0.99,bb,"HSRM, J","High SRM recovery, result is estimated",11
2,NY,Lake Erie,NGL20_NY-10006,153376,153376.1,Micropterus dolomieu,Smallmouth bass,Centrarchidae,P,cis-10-Heptadecenoic acid,C17:1,62528-80-7,197.48,µg/g,0.09,0.27,MM,,,12
2,NY,Lake Erie,NGL20_NY-10006,153376,153376.1,Micropterus dolomieu,Smallmouth bass,Centrarchidae,P,Stearic acid,C18:0,57-11-4,1025.92,µg/g,0.69,2.07,db,,,13
2,NY,Lake Erie,NGL20_NY-10006,153376,153376.1,Micropterus dolomieu,Smallmouth bass,Centrarchidae,P,Oleic acid,C18:1n9 cis,112-80-1,11357.4,µg/g,10.60,31.80,MM,,,14
2,NY,Lake Erie,NGL20_NY-10006,153376,153376.1,Micropterus dolomieu,Smallmouth bass,Centrarchidae,P,Elaidic acid,C18:1n9 trans,112-79-8,105.96,µg/g,0.30,0.90,MM,,,15
2,NY,Lake Erie,NGL20_NY-10006,153376,153376.1,Micropterus dolomieu,Smallmouth bass,Centrarchidae,P,cis-Vaccenic acid,C18:1w7,693-72-1,1777.3,µg/g,2.26,6.78,MM,,,16
2,NY,Lake Erie,NGL20_NY-10006,153376,153376.1,Micropterus dolomieu,Smallmouth bass,Centrarchidae,P,Linoleic acid,C18:2n6 cis,60-33-3,780.28,µg/g,1.60,4.80,bb,,,17
2,NY,Lake Erie,NGL20_NY-10006,153376,153376.1,Micropterus dolomieu,Smallmouth bass,Centrarchidae,P,Linolelaidic acid,C18:2 trans,506-21-8,602.07,µg/g,0.93,2.79,MM,,,18
2,NY,Lake Erie,NGL20_NY-10006,153376,153376.1,Micropterus dolomieu,Smallmouth bass,Centrarchidae,P,Linolenic acid,C18:3n3,463-40-1,577.98,µg/g,3.50,10.50,MM,,,19
2,NY,Lake Erie,NGL20_NY-10006,153376,153376.1,Micropterus dolomieu,Smallmouth bass,Centrarchidae,P,gamma-Linolenic acid,C18:3n6,506-26-3,48.17,µg/g,0.34,1.02,bb,,,20
2,NY,Lake Erie,NGL20_NY-10006,153376,153376.1,Micropterus dolomieu,Smallmouth bass,Centrarchidae,P,Octadecatetraenoic acid,C18:4n3,2091-28-3,231.19,µg/g,3.50,10.50,bb,,,21
2,NY,Lake Erie,NGL20_NY-10006,153376,153376.1,Micropterus dolomieu,Smallmouth bass,Centrarchidae,P,Arachidic acid,C20:0,506-30-9,38.53,µg/g,0.09,0.27,MM,,,22
2,NY,Lake Erie,NGL20_NY-10006,153376,153376.1,Micropterus dolomieu,Smallmouth bass,Centrarchidae,P,Eicosenoic acid,C20:1n9,29204-02-2,,µg/g,3.50,10.50,MM,,,23
2,NY,Lake Erie,NGL20_NY-10006,153376,153376.1,Micropterus dolomieu,Smallmouth bass,Centrarchidae,P,Eicosadienoic acid,C20:2,2091-39-6,101.15,µg/g,0.16,0.48,MM,,,24
2,NY,Lake Erie,NGL20_NY-10006,153376,153376.1,Micropterus dolomieu,Smallmouth bass,Centrarchidae,P,Eicosatrienoic acid,C20:3n3,2091-27-2,,µg/g,2.04,6.12,MM-,,,25
2,NY,Lake Erie,NGL20_NY-10006,153376,153376.1,Micropterus dolomieu,Smallmouth bass,Centrarchidae,P,Dihomo-gamma-linolenic acid,C20:3n6,1783-84-2,57.8,µg/g,0.32,0.96,MM,,,26
2,NY,Lake Erie,NGL20_NY-10006,153376,153376.1,Micropterus dolomieu,Smallmouth bass,Centrarchidae,P,Arachidonic acid,C20:4n6,506-32-1,1661.71,µg/g,1.67,5.01,MM,,,27
2,NY,Lake Erie,NGL20_NY-10006,153376,153376.1,Micropterus dolomieu,Smallmouth bass,Centrarchidae,P,Eicosapentaenoic acid,C20:5n3,10417-94-4,982.57,µg/g,0.20,0.60,MM,,,28
2,NY,Lake Erie,NGL20_NY-10006,153376,153376.1,Micropterus dolomieu,Smallmouth bass,Centrarchidae,P,Heneicosanoic acid,C21:0,2363-71-5,28.9,µg/g,0.12,0.36,MM,,,29
2,NY,Lake Erie,NGL20_NY-10006,153376,153376.1,Micropterus dolomieu,Smallmouth bass,Centrarchidae,P,Behenic acid,C22:0,112-85-6,19.27,µg/g,0.09,0.27,MM,,,30
2,NY,Lake Erie,NGL20_NY-10006,153376,153376.1,Micropterus dolomieu,Smallmouth bass,Centrarchidae,P,Erucic acid,C22:1n9,112-86-7,14.45,µg/g,0.14,0.42,MM,,,31
2,NY,Lake Erie,NGL20_NY-10006,153376,153376.1,Micropterus dolomieu,Smallmouth bass,Centrarchidae,P,Cetoleic acid,C22:1n11,1002-96-6,,µg/g,0.14,0.42,,,,32
2,NY,Lake Erie,NGL20_NY-10006,153376,153376.1,Micropterus dolomieu,Smallmouth bass,Centrarchidae,P,"13,16-Docosadienoic acid",C22:2,7370-49-2,,µg/g,1.84,5.52,MM-,,,33
2,NY,Lake Erie,NGL20_NY-10006,153376,153376.1,Micropterus dolomieu,Smallmouth bass,Centrarchidae,P,Docosapentaenoic acid,C22:5n3,24880-45-3,1695.42,µg/g,2.49,7.47,bb,,,34
2,NY,Lake Erie,NGL20_NY-10006,153376,153376.1,Micropterus dolomieu,Smallmouth bass,Centrarchidae,P,Docosahexaenoic acid,C22:6n3,6217-54-5,3097.03,µg/g,2.49,7.47,MM,,,35
2,NY,Lake Erie,NGL20_NY-10006,153376,153376.1,Micropterus dolomieu,Smallmouth bass,Centrarchidae,P,Tricosanoic acid,C23:0,2433-96-7,178.21,µg/g,0.15,0.45,MM,,,36
2,NY,Lake Erie,NGL20_NY-10006,153376,153376.1,Micropterus dolomieu,Smallmouth bass,Centrarchidae,P,Lignoceric acid,C24:0,557-59-5,24.08,µg/g,0.09,0.27,MM,,,37
2,NY,Lake Erie,NGL20_NY-10006,153376,153376.1,Micropterus dolomieu,Smallmouth bass,Centrarchidae,P,Nervonic acid,C24:1n9,506-37-6 ,351.61,µg/g,0.63,1.89,MM,,,38
2,NY,Lake Erie,NGL20_NY-10008,154276,154276.1,Micropterus dolomieu,Smallmouth bass,Centrarchidae,P,Decanoic acid,C10:0,334-48-5,,µg/g,3.00,9.00,,,,1
2,NY,Lake Erie,NGL20_NY-10008,154276,154276.1,Micropterus dolomieu,Smallmouth bass,Centrarchidae,P,Undecanoic acid,C11:0,112-37-8,,µg/g,3.00,9.00,,,,2
2,NY,Lake Erie,NGL20_NY-10008,154276,154276.1,Micropterus dolomieu,Smallmouth bass,Centrarchidae,P,Dodecanoic acid,C12:0,143-07-7,,µg/g,3.00,9.00,MM,,,3
2,NY,Lake Erie,NGL20_NY-10008,154276,154276.1,Micropterus dolomieu,Smallmouth bass,Centrarchidae,P,Tridecanoic acid,C13:0,638-53-9,,µg/g,0.09,0.27,bb,,,4
2,NY,Lake Erie,NGL20_NY-10008,154276,154276.1,Micropterus dolomieu,Smallmouth bass,Centrarchidae,P,Myristic acid,C14:0,544-63-8,453.63,µg/g,1.89,5.67,bb,"HRPD, J","High RPD between the original analysis and its duplicate, result is estimated",5
2,NY,Lake Erie,NGL20_NY-10008,154276,154276.1,Micropterus dolomieu,Smallmouth bass,Centrarchidae,P,Myristoleic acid,C14:1,544-64-9,33.43,µg/g,0.18,0.54,bb,,,6
2,NY,Lake Erie,NGL20_NY-10008,154276,154276.1,Micropterus dolomieu,Smallmouth bass,Centrarchidae,P,Pentadecanoic acid,C15:0,1002-84-2,52.53,µg/g,0.36,1.08,MM,"HRPD, J","High RPD between the original analysis and its duplicate, result is estimated",7
2,NY,Lake Erie,NGL20_NY-10008,154276,154276.1,Micropterus dolomieu,Smallmouth bass,Centrarchidae,P,cis-10-Pentadecenoic acid,C15:1,84743-29-3,,µg/g,0.09,0.27,,,,8
2,NY,Lake Erie,NGL20_NY-10008,154276,154276.1,Micropterus dolomieu,Smallmouth bass,Centrarchidae,P,Palmitic acid,C16:0,57-10-3,3371.2,µg/g,6.72,20.16,bb,,,9
2,NY,Lake Erie,NGL20_NY-10008,154276,154276.1,Micropterus dolomieu,Smallmouth bass,Centrarchidae,P,cis-7-Hexadecenoic acid,C16:1,629-57-2,3122.9,µg/g,7.14,21.42,MM,"HRPD, J","High RPD between the original analysis and its duplicate, result is estimated",10
2,NY,Lake Erie,NGL20_NY-10008,154276,154276.1,Micropterus dolomieu,Smallmouth bass,Centrarchidae,P,Heptadecanoic acid,C17:0,506-12-7,76.4,µg/g,0.33,0.99,bb,"HSRM, J","High SRM recovery, result is estimated",11
2,NY,Lake Erie,NGL20_NY-10008,154276,154276.1,Micropterus dolomieu,Smallmouth bass,Centrarchidae,P,cis-10-Heptadecenoic acid,C17:1,62528-80-7,138.48,µg/g,0.09,0.27,MM,,,12
2,NY,Lake Erie,NGL20_NY-10008,154276,154276.1,Micropterus dolomieu,Smallmouth bass,Centrarchidae,P,Stearic acid,C18:0,57-11-4,649.41,µg/g,0.69,2.07,db,,,13
2,NY,Lake Erie,NGL20_NY-10008,154276,154276.1,Micropterus dolomieu,Smallmouth bass,Centrarchidae,P,Oleic acid,C18:1n9 cis,112-80-1,6790.16,µg/g,10.60,31.80,MM,"HRPD, J","High RPD between the original analysis and its duplicate, result is estimated",14
2,NY,Lake Erie,NGL20_NY-10008,154276,154276.1,Micropterus dolomieu,Smallmouth bass,Centrarchidae,P,Elaidic acid,C18:1n9 trans,112-79-8,95.5,µg/g,0.30,0.90,MM,,,15
2,NY,Lake Erie,NGL20_NY-10008,154276,154276.1,Micropterus dolomieu,Smallmouth bass,Centrarchidae,P,cis-Vaccenic acid,C18:1w7,693-72-1,1122.14,µg/g,2.26,6.78,MM,,,16
2,NY,Lake Erie,NGL20_NY-10008,154276,154276.1,Micropterus dolomieu,Smallmouth bass,Centrarchidae,P,Linoleic acid,C18:2n6 cis,60-33-3,434.53,µg/g,1.60,4.80,bb,,,17
2,NY,Lake Erie,NGL20_NY-10008,154276,154276.1,Micropterus dolomieu,Smallmouth bass,Centrarchidae,P,Linolelaidic acid,C18:2 trans,506-21-8,620.76,µg/g,0.93,2.79,MM,,,18
2,NY,Lake Erie,NGL20_NY-10008,154276,154276.1,Micropterus dolomieu,Smallmouth bass,Centrarchidae,P,Linolenic acid,C18:3n3,463-40-1,281.73,µg/g,3.50,10.50,MM,,,19
2,NY,Lake Erie,NGL20_NY-10008,154276,154276.1,Micropterus dolomieu,Smallmouth bass,Centrarchidae,P,gamma-Linolenic acid,C18:3n6,506-26-3,28.65,µg/g,0.34,1.02,bb,"HRPD, J","High RPD between the original analysis and its duplicate, result is estimated",20
2,NY,Lake Erie,NGL20_NY-10008,154276,154276.1,Micropterus dolomieu,Smallmouth bass,Centrarchidae,P,Octadecatetraenoic acid,C18:4n3,2091-28-3,,µg/g,3.50,10.50,bb,,,21
2,NY,Lake Erie,NGL20_NY-10008,154276,154276.1,Micropterus dolomieu,Smallmouth bass,Centrarchidae,P,Arachidic acid,C20:0,506-30-9,23.88,µg/g,0.09,0.27,MM,,,22
2,NY,Lake Erie,NGL20_NY-10008,154276,154276.1,Micropterus dolomieu,Smallmouth bass,Centrarchidae,P,Eicosenoic acid,C20:1n9,29204-02-2,,µg/g,3.50,10.50,MM,,,23
2,NY,Lake Erie,NGL20_NY-10008,154276,154276.1,Micropterus dolomieu,Smallmouth bass,Centrarchidae,P,Eicosadienoic acid,C20:2,2091-39-6,138.48,µg/g,0.16,0.48,MM,,,24
2,NY,Lake Erie,NGL20_NY-10008,154276,154276.1,Micropterus dolomieu,Smallmouth bass,Centrarchidae,P,Eicosatrienoic acid,C20:3n3,2091-27-2,,µg/g,2.04,6.12,MM-,,,25
2,NY,Lake Erie,NGL20_NY-10008,154276,154276.1,Micropterus dolomieu,Smallmouth bass,Centrarchidae,P,Dihomo-gamma-linolenic acid,C20:3n6,1783-84-2,38.2,µg/g,0.32,0.96,MM,,,26
2,NY,Lake Erie,NGL20_NY-10008,154276,154276.1,Micropterus dolomieu,Smallmouth bass,Centrarchidae,P,Arachidonic acid,C20:4n6,506-32-1,1146.02,µg/g,1.67,5.01,MM,,,27
2,NY,Lake Erie,NGL20_NY-10008,154276,154276.1,Micropterus dolomieu,Smallmouth bass,Centrarchidae,P,Eicosapentaenoic acid,C20:5n3,10417-94-4,458.41,µg/g,0.20,0.60,MM,,,28
2,NY,Lake Erie,NGL20_NY-10008,154276,154276.1,Micropterus dolomieu,Smallmouth bass,Centrarchidae,P,Heneicosanoic acid,C21:0,2363-71-5,19.1,µg/g,0.12,0.36,MM,,,29
2,NY,Lake Erie,NGL20_NY-10008,154276,154276.1,Micropterus dolomieu,Smallmouth bass,Centrarchidae,P,Behenic acid,C22:0,112-85-6,9.55,µg/g,0.09,0.27,MM,"HRPD, J","High RPD between the original analysis and its duplicate, result is estimated",30
2,NY,Lake Erie,NGL20_NY-10008,154276,154276.1,Micropterus dolomieu,Smallmouth bass,Centrarchidae,P,Erucic acid,C22:1n9,112-86-7,19.1,µg/g,0.14,0.42,MM,"HRPD, J","High RPD between the original analysis and its duplicate, result is estimated",31
2,NY,Lake Erie,NGL20_NY-10008,154276,154276.1,Micropterus dolomieu,Smallmouth bass,Centrarchidae,P,Cetoleic acid,C22:1n11,1002-96-6,,µg/g,0.14,0.42,,,,32
2,NY,Lake Erie,NGL20_NY-10008,154276,154276.1,Micropterus dolomieu,Smallmouth bass,Centrarchidae,P,"13,16-Docosadienoic acid",C22:2,7370-49-2,,µg/g,1.84,5.52,MM,,,33
2,NY,Lake Erie,NGL20_NY-10008,154276,154276.1,Micropterus dolomieu,Smallmouth bass,Centrarchidae,P,Docosapentaenoic acid,C22:5n3,24880-45-3,1045.74,µg/g,2.49,7.47,bb,,,34
2,NY,Lake Erie,NGL20_NY-10008,154276,154276.1,Micropterus dolomieu,Smallmouth bass,Centrarchidae,P,Docosahexaenoic acid,C22:6n3,6217-54-5,2373.21,µg/g,2.49,7.47,MM,,,35
2,NY,Lake Erie,NGL20_NY-10008,154276,154276.1,Micropterus dolomieu,Smallmouth bass,Centrarchidae,P,Tricosanoic acid,C23:0,2433-96-7,85.95,µg/g,0.15,0.45,MM,,,36
2,NY,Lake Erie,NGL20_NY-10008,154276,154276.1,Micropterus dolomieu,Smallmouth bass,Centrarchidae,P,Lignoceric acid,C24:0,557-59-5,19.1,µg/g,0.09,0.27,MM,,,37
2,NY,Lake Erie,NGL20_NY-10008,154276,154276.1,Micropterus dolomieu,Smallmouth bass,Centrarchidae,P,Nervonic acid,C24:1n9,506-37-6 ,276.95,µg/g,0.63,1.89,MM,,,38
2,NY,Lake Erie,NGL20_NY-10009,153136,153136.1,Micropterus dolomieu,Smallmouth bass,Centrarchidae,P,Decanoic acid,C10:0,334-48-5,,µg/g,3.00,9.00,,,,1
2,NY,Lake Erie,NGL20_NY-10009,153136,153136.1,Micropterus dolomieu,Smallmouth bass,Centrarchidae,P,Undecanoic acid,C11:0,112-37-8,,µg/g,3.00,9.00,,,,2
2,NY,Lake Erie,NGL20_NY-10009,153136,153136.1,Micropterus dolomieu,Smallmouth bass,Centrarchidae,P,Dodecanoic acid,C12:0,143-07-7,,µg/g,3.00,9.00,MM-,,,3
2,NY,Lake Erie,NGL20_NY-10009,153136,153136.1,Micropterus dolomieu,Smallmouth bass,Centrarchidae,P,Tridecanoic acid,C13:0,638-53-9,,µg/g,0.09,0.27,db,,,4
2,NY,Lake Erie,NGL20_NY-10009,153136,153136.1,Micropterus dolomieu,Smallmouth bass,Centrarchidae,P,Myristic acid,C14:0,544-63-8,401.73,µg/g,1.89,5.67,bb,"HRPD, J","High RPD between the original analysis and its duplicate, result is estimated",5
2,NY,Lake Erie,NGL20_NY-10009,153136,153136.1,Micropterus dolomieu,Smallmouth bass,Centrarchidae,P,Myristoleic acid,C14:1,544-64-9,30.57,µg/g,0.18,0.54,bb,,,6
2,NY,Lake Erie,NGL20_NY-10009,153136,153136.1,Micropterus dolomieu,Smallmouth bass,Centrarchidae,P,Pentadecanoic acid,C15:0,1002-84-2,39.3,µg/g,0.36,1.08,MM,"HRPD, J","High RPD between the original analysis and its duplicate, result is estimated",7
2,NY,Lake Erie,NGL20_NY-10009,153136,153136.1,Micropterus dolomieu,Smallmouth bass,Centrarchidae,P,cis-10-Pentadecenoic acid,C15:1,84743-29-3,,µg/g,0.09,0.27,,,,8
2,NY,Lake Erie,NGL20_NY-10009,153136,153136.1,Micropterus dolomieu,Smallmouth bass,Centrarchidae,P,Palmitic acid,C16:0,57-10-3,3532.63,µg/g,6.72,20.16,bb,,,9
2,NY,Lake Erie,NGL20_NY-10009,153136,153136.1,Micropterus dolomieu,Smallmouth bass,Centrarchidae,P,cis-7-Hexadecenoic acid,C16:1,629-57-2,2615.63,µg/g,7.14,21.42,MM,"HRPD, J","High RPD between the original analysis and its duplicate, result is estimated",10
2,NY,Lake Erie,NGL20_NY-10009,153136,153136.1,Micropterus dolomieu,Smallmouth bass,Centrarchidae,P,Heptadecanoic acid,C17:0,506-12-7,74.23,µg/g,0.33,0.99,bb,"HSRM, J","High SRM recovery, result is estimated",11
2,NY,Lake Erie,NGL20_NY-10009,153136,153136.1,Micropterus dolomieu,Smallmouth bass,Centrarchidae,P,cis-10-Heptadecenoic acid,C17:1,62528-80-7,117.9,µg/g,0.09,0.27,MM,,,12
2,NY,Lake Erie,NGL20_NY-10009,153136,153136.1,Micropterus dolomieu,Smallmouth bass,Centrarchidae,P,Stearic acid,C18:0,57-11-4,646.27,µg/g,0.69,2.07,db,,,13
2,NY,Lake Erie,NGL20_NY-10009,153136,153136.1,Micropterus dolomieu,Smallmouth bass,Centrarchidae,P,Oleic acid,C18:1n9 cis,112-80-1,7073.99,µg/g,10.60,31.80,MM,"HRPD, J","High RPD between the original analysis and its duplicate, result is estimated",14
2,NY,Lake Erie,NGL20_NY-10009,153136,153136.1,Micropterus dolomieu,Smallmouth bass,Centrarchidae,P,Elaidic acid,C18:1n9 trans,112-79-8,56.77,µg/g,0.30,0.90,MM,,,15
2,NY,Lake Erie,NGL20_NY-10009,153136,153136.1,Micropterus dolomieu,Smallmouth bass,Centrarchidae,P,cis-Vaccenic acid,C18:1w7,693-72-1,934.47,µg/g,2.26,6.78,MM,,,16
2,NY,Lake Erie,NGL20_NY-10009,153136,153136.1,Micropterus dolomieu,Smallmouth bass,Centrarchidae,P,Linoleic acid,C18:2n6 cis,60-33-3,336.23,µg/g,1.60,4.80,bb,,,17
2,NY,Lake Erie,NGL20_NY-10009,153136,153136.1,Micropterus dolomieu,Smallmouth bass,Centrarchidae,P,Linolelaidic acid,C18:2 trans,506-21-8,611.33,µg/g,0.93,2.79,MM,,,18
2,NY,Lake Erie,NGL20_NY-10009,153136,153136.1,Micropterus dolomieu,Smallmouth bass,Centrarchidae,P,Linolenic acid,C18:3n3,463-40-1,183.4,µg/g,3.50,10.50,MM,,,19
2,NY,Lake Erie,NGL20_NY-10009,153136,153136.1,Micropterus dolomieu,Smallmouth bass,Centrarchidae,P,gamma-Linolenic acid,C18:3n6,506-26-3,17.47,µg/g,0.34,1.02,bb,"HRPD, J","High RPD between the original analysis and its duplicate, result is estimated",20
2,NY,Lake Erie,NGL20_NY-10009,153136,153136.1,Micropterus dolomieu,Smallmouth bass,Centrarchidae,P,Octadecatetraenoic acid,C18:4n3,2091-28-3,,µg/g,3.50,10.50,bd,,,21
2,NY,Lake Erie,NGL20_NY-10009,153136,153136.1,Micropterus dolomieu,Smallmouth bass,Centrarchidae,P,Arachidic acid,C20:0,506-30-9,21.83,µg/g,0.09,0.27,MM,,,22
